24/03/2022 13:43:27
Spectrometer: USB2G54090
Integration time (ms): 145.0
Scans averaged: 15

Wavelength,Intensity
350.000,-0.030
351.000,0.745
352.000,0.838
353.000,1.256
354.000,0.691
355.000,1.049
356.000,1.139
357.000,-0.782
358.000,-1.842
359.000,-1.868
360.000,-4.074
361.000,-6.162
362.000,-8.830
363.000,-11.428
364.000,-16.260
365.000,-21.483
366.000,-32.131
367.000,-42.389
368.000,-55.401
369.000,-61.404
370.000,-71.546
371.000,-80.325
372.000,-93.412
373.000,-94.561
374.000,-100.305
375.000,-103.126
376.000,-87.759
377.000,-81.669
378.000,-77.886
379.000,-64.821
380.000,-53.497
381.000,-46.741
382.000,-37.572
383.000,-32.293
384.000,-24.794
385.000,-24.344
386.000,-19.253
387.000,-9.971
388.000,-9.343
389.000,-8.725
390.000,-6.083
391.000,-3.676
392.000,-2.966
393.000,-2.901
394.000,-2.058
395.000,-1.143
396.000,0.742
397.000,1.430
398.000,3.629
399.000,3.229
400.000,4.241
401.000,5.196
402.000,6.339
403.000,5.759
404.000,5.350
405.000,7.645
406.000,7.736
407.000,7.616
408.000,8.472
409.000,9.247
410.000,11.745
411.000,12.264
412.000,11.949
413.000,14.158
414.000,15.247
415.000,15.768
416.000,18.397
417.000,19.862
418.000,23.370
419.000,23.754
420.000,27.321
421.000,27.458
422.000,30.302
423.000,32.844
424.000,36.025
425.000,40.533
426.000,44.032
427.000,48.629
428.000,52.981
429.000,59.116
430.000,65.411
431.000,73.850
432.000,80.423
433.000,85.349
434.000,96.186
435.000,106.864
436.000,120.832
437.000,130.456
438.000,143.260
439.000,159.535
440.000,175.237
441.000,186.100
442.000,205.684
443.000,228.881
444.000,246.518
445.000,271.030
446.000,293.365
447.000,310.595
448.000,334.556
449.000,344.815
450.000,388.087
451.000,413.664
452.000,426.957
453.000,453.334
454.000,485.203
455.000,510.621
456.000,540.788
457.000,578.903
458.000,600.878
459.000,642.655
460.000,690.516
461.000,726.550
462.000,770.586
463.000,807.594
464.000,855.808
465.000,898.516
466.000,971.546
467.000,1004.518
468.000,1094.073
469.000,1147.026
470.000,1188.838
471.000,1308.467
472.000,1378.290
473.000,1427.169
474.000,1512.481
475.000,1604.221
476.000,1677.974
477.000,1841.749
478.000,1909.467
479.000,1955.912
480.000,2135.732
481.000,2225.275
482.000,2315.875
483.000,2448.679
484.000,2560.385
485.000,2670.658
486.000,2804.228
487.000,2868.744
488.000,2923.040
489.000,3149.402
490.000,3206.301
491.000,3275.565
492.000,3362.648
493.000,3410.768
494.000,3553.262
495.000,3548.549
496.000,3649.300
497.000,3659.819
498.000,3659.959
499.000,3697.507
500.000,3666.280
501.000,3706.899
502.000,3760.142
503.000,3674.328
504.000,3691.508
505.000,3689.504
506.000,3696.853
507.000,3661.021
508.000,3567.419
509.000,3544.436
510.000,3454.065
511.000,3502.270
512.000,3415.279
513.000,3414.722
514.000,3318.025
515.000,3257.586
516.000,3204.055
517.000,3079.907
518.000,3088.569
519.000,3007.962
520.000,2956.286
521.000,2910.363
522.000,2859.674
523.000,2781.006
524.000,2682.599
525.000,2654.239
526.000,2558.527
527.000,2468.707
528.000,2416.275
529.000,2328.438
530.000,2324.983
531.000,2259.891
532.000,2169.563
533.000,2120.466
534.000,2083.171
535.000,1998.666
536.000,1929.305
537.000,1842.160
538.000,1830.075
539.000,1781.311
540.000,1742.095
541.000,1683.386
542.000,1610.016
543.000,1595.042
544.000,1539.509
545.000,1500.291
546.000,1422.909
547.000,1392.063
548.000,1343.460
549.000,1296.414
550.000,1248.924
551.000,1211.005
552.000,1147.636
553.000,1122.432
554.000,1067.857
555.000,1024.792
556.000,993.138
557.000,926.931
558.000,908.085
559.000,875.201
560.000,835.852
561.000,812.048
562.000,765.177
563.000,741.550
564.000,709.303
565.000,674.558
566.000,651.876
567.000,623.182
568.000,594.696
569.000,585.245
570.000,557.124
571.000,535.264
572.000,510.340
573.000,496.091
574.000,478.289
575.000,457.343
576.000,446.028
577.000,427.503
578.000,411.892
579.000,392.731
580.000,374.560
581.000,363.018
582.000,344.310
583.000,327.019
584.000,326.095
585.000,311.151
586.000,296.020
587.000,281.920
588.000,270.945
589.000,261.161
590.000,254.257
591.000,243.299
592.000,234.926
593.000,225.484
594.000,218.076
595.000,205.908
596.000,197.263
597.000,193.487
598.000,184.962
599.000,178.479
600.000,171.009
601.000,161.555
602.000,157.874
603.000,150.212
604.000,143.073
605.000,134.774
606.000,131.788
607.000,125.508
608.000,122.139
609.000,115.016
610.000,111.954
611.000,108.034
612.000,104.125
613.000,106.018
614.000,93.564
615.000,94.908
616.000,87.584
617.000,86.418
618.000,79.788
619.000,76.530
620.000,76.231
621.000,73.957
622.000,72.667
623.000,62.919
624.000,63.983
625.000,63.056
626.000,60.722
627.000,58.829
628.000,54.836
629.000,53.619
630.000,51.056
631.000,49.843
632.000,48.234
633.000,45.858
634.000,52.897
635.000,38.295
636.000,40.355
637.000,40.119
638.000,39.117
639.000,36.692
640.000,35.074
641.000,34.255
642.000,33.333
643.000,32.095
644.000,32.019
645.000,28.748
646.000,27.988
647.000,27.603
648.000,26.587
649.000,23.665
650.000,25.026
651.000,24.469
652.000,23.638
653.000,22.898
654.000,21.809
655.000,21.303
656.000,18.142
657.000,17.385
658.000,17.943
659.000,17.775
660.000,17.475
661.000,16.789
662.000,15.661
663.000,15.992
664.000,14.663
665.000,11.854
666.000,11.100
667.000,11.861
668.000,13.764
669.000,12.567
670.000,11.416
671.000,12.038
672.000,9.691
673.000,10.251
674.000,10.217
675.000,10.930
676.000,8.732
677.000,7.720
678.000,9.818
679.000,9.350
680.000,9.070
681.000,6.989
682.000,7.560
683.000,7.664
684.000,6.088
685.000,7.413
686.000,6.612
687.000,6.376
688.000,6.354
689.000,6.307
690.000,5.576
691.000,5.056
692.000,5.278
693.000,5.336
694.000,6.270
695.000,6.247
696.000,5.559
697.000,3.667
698.000,4.014
699.000,3.717
700.000,3.065
701.000,3.280
702.000,4.367
703.000,4.419
704.000,4.521
705.000,3.351
706.000,4.724
707.000,3.123
708.000,3.549
709.000,3.835
710.000,3.903
711.000,2.128
712.000,1.666
713.000,2.914
714.000,2.932
715.000,3.928
716.000,3.105
717.000,3.030
718.000,2.863
719.000,2.465
720.000,2.804
721.000,2.607
722.000,1.347
723.000,1.574
724.000,2.182
725.000,1.037
726.000,3.281
727.000,2.321
728.000,1.814
729.000,0.116
730.000,2.366
731.000,1.802
732.000,1.653
733.000,1.296
734.000,1.632
735.000,2.244
736.000,1.138
737.000,1.537
738.000,1.652
739.000,1.205
740.000,2.159
741.000,2.178
742.000,1.932
743.000,0.980
744.000,0.532
745.000,0.153
746.000,2.289
747.000,2.411
748.000,1.214
749.000,2.192
750.000,0.055
751.000,2.053
752.000,0.657
753.000,1.304
754.000,1.086
755.000,1.149
756.000,0.940
757.000,0.484
758.000,0.202
759.000,1.534
760.000,0.609
761.000,0.530
762.000,1.950
763.000,0.196
764.000,1.632
765.000,1.414
766.000,0.281
767.000,2.076
768.000,2.039
769.000,-0.273
770.000,1.246
771.000,1.865
772.000,0.900
773.000,0.826
774.000,-0.227
775.000,-0.278
776.000,1.054
777.000,0.242
778.000,0.698
779.000,-0.263
780.000,0.536
781.000,0.194
782.000,0.606
783.000,0.645
784.000,1.526
785.000,0.577
786.000,0.262
787.000,1.298
788.000,1.029
789.000,0.243
790.000,-0.398
791.000,0.681
792.000,0.104
793.000,0.730
794.000,0.504
795.000,-0.669
796.000,0.758
797.000,1.285
798.000,-0.335
799.000,1.830
800.000,1.354
801.000,1.064
802.000,-0.215
803.000,0.864
804.000,0.375
805.000,-0.234
806.000,0.219
807.000,1.010
808.000,-1.031
809.000,-0.834
810.000,1.508
811.000,1.320
812.000,0.553
813.000,-0.243
814.000,-0.377
815.000,0.309
816.000,0.124
817.000,0.820
818.000,-0.476
819.000,-0.045
820.000,1.342
821.000,0.055
822.000,2.044
823.000,1.267
824.000,1.358
825.000,1.006
826.000,1.111
827.000,-0.642
828.000,0.819
829.000,1.079
830.000,0.916
831.000,2.354
832.000,0.660
833.000,0.280
834.000,0.366
835.000,0.579
836.000,0.266
837.000,-0.075
838.000,0.846
839.000,0.547
840.000,0.089
841.000,-0.128
842.000,0.214
843.000,0.128
844.000,1.240
845.000,1.002
846.000,0.058
847.000,0.153
848.000,0.728
849.000,1.232
850.000,0.321
851.000,0.667
852.000,0.191
853.000,0.241
854.000,-0.697
855.000,-0.593
856.000,0.637
857.000,-1.092
858.000,0.135
859.000,-0.004
860.000,-0.695
861.000,0.507
862.000,0.239
863.000,-1.808
864.000,0.278
865.000,-0.057
866.000,-0.285
867.000,-1.185
868.000,-0.063
869.000,-1.264
870.000,0.956
871.000,1.075
872.000,0.664
873.000,0.136
874.000,0.981
875.000,1.027
876.000,0.869
877.000,0.019
878.000,0.291
879.000,0.138
880.000,0.224
881.000,0.701
882.000,1.964
883.000,0.341
884.000,-0.167
885.000,-0.183
886.000,1.389
887.000,0.389
888.000,-1.134
889.000,-0.739
890.000,0.325
891.000,-0.965
892.000,0.507
893.000,-0.773
894.000,0.230
895.000,0.073
896.000,0.710
897.000,-0.067
898.000,-0.428
899.000,-1.287
900.000,0.163
901.000,1.110
902.000,0.996
903.000,-0.075
904.000,0.269
905.000,0.092
906.000,-0.328
907.000,0.642
908.000,-0.306
909.000,-0.001
910.000,-1.125
911.000,0.472
912.000,-0.514
913.000,-0.397
914.000,-0.029
915.000,-0.931
916.000,-0.643
917.000,1.162
918.000,0.372
919.000,1.306
920.000,0.252
921.000,-1.473
922.000,-0.430
923.000,0.067
924.000,1.074
925.000,0.252
926.000,0.864
927.000,0.716
928.000,0.809
929.000,0.227
930.000,-1.758
931.000,1.691
932.000,-0.638
933.000,-0.350
934.000,-0.526
935.000,-1.136
936.000,-2.014
937.000,0.211
938.000,-0.836
939.000,-0.586
940.000,-0.205
941.000,-0.979
942.000,-0.235
943.000,-0.526
944.000,0.430
945.000,0.736
946.000,-0.305
947.000,1.431
948.000,-0.717
