24/03/2022 13:20:06
Spectrometer: USB2G54090
Integration time (ms): 180.0
Scans averaged: 15

Wavelength,Intensity
350.000,3.283
351.000,1.465
352.000,1.830
353.000,2.396
354.000,0.880
355.000,3.070
356.000,1.077
357.000,0.545
358.000,1.120
359.000,-1.099
360.000,-2.016
361.000,-2.252
362.000,-4.696
363.000,-7.101
364.000,-11.629
365.000,-13.484
366.000,-21.863
367.000,-28.681
368.000,-35.364
369.000,-41.455
370.000,-45.977
371.000,-49.537
372.000,-54.786
373.000,-56.630
374.000,-55.804
375.000,-54.988
376.000,-42.430
377.000,-39.074
378.000,-31.732
379.000,-29.792
380.000,-22.239
381.000,-17.821
382.000,-11.271
383.000,-7.267
384.000,-6.302
385.000,-1.949
386.000,1.073
387.000,1.899
388.000,2.613
389.000,5.888
390.000,5.400
391.000,8.668
392.000,9.687
393.000,12.579
394.000,12.899
395.000,14.488
396.000,16.160
397.000,20.706
398.000,21.359
399.000,22.581
400.000,25.379
401.000,29.150
402.000,32.151
403.000,37.574
404.000,40.123
405.000,44.632
406.000,51.575
407.000,52.913
408.000,57.096
409.000,64.654
410.000,71.740
411.000,80.740
412.000,85.413
413.000,96.310
414.000,101.435
415.000,111.037
416.000,121.132
417.000,131.421
418.000,145.110
419.000,161.172
420.000,175.414
421.000,188.848
422.000,201.908
423.000,220.616
424.000,236.905
425.000,243.984
426.000,273.563
427.000,292.095
428.000,306.244
429.000,332.713
430.000,362.088
431.000,390.483
432.000,418.590
433.000,445.960
434.000,485.213
435.000,513.370
436.000,548.177
437.000,591.686
438.000,626.594
439.000,678.092
440.000,712.768
441.000,746.792
442.000,801.887
443.000,872.697
444.000,904.134
445.000,951.856
446.000,1003.775
447.000,1022.207
448.000,1073.990
449.000,1076.794
450.000,1170.086
451.000,1209.298
452.000,1217.172
453.000,1252.504
454.000,1292.370
455.000,1322.851
456.000,1366.935
457.000,1424.747
458.000,1459.104
459.000,1519.561
460.000,1571.484
461.000,1612.353
462.000,1677.553
463.000,1711.841
464.000,1770.492
465.000,1800.490
466.000,1891.052
467.000,1919.575
468.000,2022.625
469.000,2080.538
470.000,2103.812
471.000,2253.828
472.000,2323.795
473.000,2358.226
474.000,2442.234
475.000,2521.210
476.000,2582.085
477.000,2758.872
478.000,2807.173
479.000,2805.310
480.000,3005.873
481.000,3072.985
482.000,3122.406
483.000,3240.613
484.000,3325.360
485.000,3399.454
486.000,3505.610
487.000,3531.018
488.000,3533.244
489.000,3740.695
490.000,3734.846
491.000,3772.019
492.000,3790.239
493.000,3799.864
494.000,3878.234
495.000,3820.997
496.000,3880.149
497.000,3835.306
498.000,3768.568
499.000,3789.511
500.000,3689.588
501.000,3680.055
502.000,3691.831
503.000,3561.002
504.000,3523.092
505.000,3484.046
506.000,3447.740
507.000,3373.974
508.000,3253.000
509.000,3189.203
510.000,3075.951
511.000,3092.557
512.000,2972.597
513.000,2945.192
514.000,2825.814
515.000,2757.902
516.000,2691.017
517.000,2552.401
518.000,2547.269
519.000,2458.985
520.000,2395.023
521.000,2340.698
522.000,2283.175
523.000,2189.064
524.000,2100.187
525.000,2063.767
526.000,1960.053
527.000,1887.558
528.000,1837.834
529.000,1757.949
530.000,1735.987
531.000,1678.346
532.000,1602.676
533.000,1560.782
534.000,1514.686
535.000,1444.903
536.000,1384.146
537.000,1315.547
538.000,1302.298
539.000,1259.872
540.000,1223.246
541.000,1175.968
542.000,1122.971
543.000,1096.798
544.000,1056.476
545.000,1025.517
546.000,974.918
547.000,946.438
548.000,907.995
549.000,872.876
550.000,832.187
551.000,809.079
552.000,769.546
553.000,743.086
554.000,707.205
555.000,671.433
556.000,649.560
557.000,609.448
558.000,590.590
559.000,564.280
560.000,535.988
561.000,520.676
562.000,492.815
563.000,473.420
564.000,447.622
565.000,426.487
566.000,411.641
567.000,389.656
568.000,374.811
569.000,365.372
570.000,347.277
571.000,331.183
572.000,315.978
573.000,308.506
574.000,295.307
575.000,281.361
576.000,271.198
577.000,256.411
578.000,252.756
579.000,235.797
580.000,226.934
581.000,219.079
582.000,203.792
583.000,196.922
584.000,195.063
585.000,181.570
586.000,176.318
587.000,166.381
588.000,161.307
589.000,156.046
590.000,148.810
591.000,142.185
592.000,140.014
593.000,132.673
594.000,129.638
595.000,123.853
596.000,115.968
597.000,111.442
598.000,108.480
599.000,105.217
600.000,100.869
601.000,96.204
602.000,92.056
603.000,87.234
604.000,84.139
605.000,79.959
606.000,77.757
607.000,73.797
608.000,71.592
609.000,68.278
610.000,66.334
611.000,62.704
612.000,56.579
613.000,66.948
614.000,55.675
615.000,55.190
616.000,49.500
617.000,48.695
618.000,48.170
619.000,43.659
620.000,41.696
621.000,41.830
622.000,42.890
623.000,36.300
624.000,36.003
625.000,34.994
626.000,34.184
627.000,33.917
628.000,31.303
629.000,31.301
630.000,29.042
631.000,26.808
632.000,26.341
633.000,25.162
634.000,31.253
635.000,21.921
636.000,22.457
637.000,22.012
638.000,22.270
639.000,20.708
640.000,19.824
641.000,19.554
642.000,18.035
643.000,18.223
644.000,16.274
645.000,15.896
646.000,16.569
647.000,15.590
648.000,15.414
649.000,14.768
650.000,11.271
