24/03/2022 13:48:14
Spectrometer: USB2G54090
Integration time (ms): 185.0
Scans averaged: 15

Wavelength,Intensity
350.000,1.557
351.000,0.993
352.000,0.037
353.000,1.457
354.000,0.502
355.000,1.926
356.000,1.814
357.000,-0.096
358.000,1.344
359.000,-1.088
360.000,-0.201
361.000,0.520
362.000,-0.251
363.000,-2.481
364.000,-2.367
365.000,-3.422
366.000,-3.391
367.000,-7.496
368.000,-9.567
369.000,-11.256
370.000,-13.663
371.000,-16.424
372.000,-16.201
373.000,-16.593
374.000,-19.446
375.000,-17.847
376.000,-14.229
377.000,-16.213
378.000,-12.705
379.000,-14.076
380.000,-9.748
381.000,-10.136
382.000,-5.924
383.000,-3.204
384.000,-3.241
385.000,3.146
386.000,-4.327
387.000,6.180
388.000,0.225
389.000,1.031
390.000,0.339
391.000,0.798
392.000,0.588
393.000,1.435
394.000,1.020
395.000,1.063
396.000,1.620
397.000,0.392
398.000,3.523
399.000,2.466
400.000,3.733
401.000,2.810
402.000,3.854
403.000,4.859
404.000,3.950
405.000,5.805
406.000,3.651
407.000,4.689
408.000,6.240
409.000,5.218
410.000,4.991
411.000,6.133
412.000,6.544
413.000,6.146
414.000,7.781
415.000,7.920
416.000,8.145
417.000,8.369
418.000,8.717
419.000,8.585
420.000,10.404
421.000,9.111
422.000,10.742
423.000,12.210
424.000,13.540
425.000,13.915
426.000,13.700
427.000,16.664
428.000,15.809
429.000,18.991
430.000,20.425
431.000,23.268
432.000,24.356
433.000,26.806
434.000,29.655
435.000,34.001
436.000,36.275
437.000,39.303
438.000,45.614
439.000,50.073
440.000,53.746
441.000,60.371
442.000,66.932
443.000,77.226
444.000,83.614
445.000,90.766
446.000,100.578
447.000,106.914
448.000,119.201
449.000,125.650
450.000,141.387
451.000,153.365
452.000,163.474
453.000,177.895
454.000,192.735
455.000,205.885
456.000,225.164
457.000,248.159
458.000,257.841
459.000,283.289
460.000,310.452
461.000,329.766
462.000,362.272
463.000,385.090
464.000,417.392
465.000,452.352
466.000,491.627
467.000,522.336
468.000,578.163
469.000,615.681
470.000,650.510
471.000,735.677
472.000,785.237
473.000,825.814
474.000,899.572
475.000,961.517
476.000,1024.265
477.000,1149.565
478.000,1218.104
479.000,1269.819
480.000,1413.175
481.000,1501.393
482.000,1592.283
483.000,1718.642
484.000,1828.107
485.000,1944.637
486.000,2076.738
487.000,2178.827
488.000,2256.376
489.000,2464.758
490.000,2549.471
491.000,2659.044
492.000,2760.289
493.000,2854.303
494.000,3020.620
495.000,3053.290
496.000,3191.526
497.000,3253.657
498.000,3300.870
499.000,3400.284
500.000,3405.466
501.000,3491.552
502.000,3600.497
503.000,3555.119
504.000,3611.164
505.000,3661.340
506.000,3703.716
507.000,3733.378
508.000,3672.197
509.000,3684.349
510.000,3643.379
511.000,3729.070
512.000,3674.032
513.000,3722.084
514.000,3631.625
515.000,3607.254
516.000,3582.179
517.000,3476.056
518.000,3515.597
519.000,3461.057
520.000,3446.532
521.000,3412.186
522.000,3380.714
523.000,3316.056
524.000,3225.790
525.000,3212.253
526.000,3099.216
527.000,3041.510
528.000,3002.033
529.000,2906.848
530.000,2917.223
531.000,2851.112
532.000,2772.648
533.000,2724.538
534.000,2665.926
535.000,2583.868
536.000,2515.652
537.000,2417.311
538.000,2413.247
539.000,2364.557
540.000,2320.764
541.000,2255.253
542.000,2174.977
543.000,2151.887
544.000,2089.028
545.000,2040.483
546.000,1962.443
547.000,1917.745
548.000,1851.425
549.000,1803.309
550.000,1747.051
551.000,1694.314
552.000,1620.744
553.000,1586.859
554.000,1512.282
555.000,1456.662
556.000,1415.021
557.000,1338.913
558.000,1310.273
559.000,1272.906
560.000,1209.282
561.000,1173.048
562.000,1118.242
563.000,1089.367
564.000,1035.364
565.000,996.976
566.000,969.024
567.000,917.712
568.000,881.590
569.000,871.442
570.000,830.214
571.000,798.301
572.000,767.402
573.000,744.129
574.000,719.549
575.000,693.435
576.000,672.148
577.000,643.526
578.000,625.879
579.000,594.894
580.000,574.112
581.000,554.515
582.000,529.553
583.000,509.806
584.000,503.804
585.000,482.335
586.000,462.039
