24/03/2022 13:56:58
Spectrometer: USB2G54090
Integration time (ms): 195.0
Scans averaged: 20

Wavelength,Intensity
350.000,0.544
351.000,0.867
352.000,-0.507
353.000,0.590
354.000,-0.294
355.000,1.719
356.000,1.624
357.000,1.477
358.000,1.385
359.000,1.078
360.000,-0.050
361.000,-0.290
362.000,-0.690
363.000,-0.785
364.000,-1.748
365.000,-2.522
366.000,-2.576
367.000,-5.758
368.000,-9.872
369.000,-9.624
370.000,-13.298
371.000,-13.357
372.000,-13.536
373.000,-17.165
374.000,-16.110
375.000,-13.473
376.000,-11.356
377.000,-11.150
378.000,-8.889
379.000,-8.116
380.000,-3.065
381.000,-1.720
382.000,-1.666
383.000,1.795
384.000,1.909
385.000,-0.637
386.000,1.889
387.000,7.604
388.000,9.709
389.000,12.244
390.000,11.579
391.000,12.895
392.000,16.064
393.000,18.688
394.000,22.528
395.000,26.869
396.000,27.726
397.000,33.379
398.000,38.001
399.000,41.935
400.000,47.667
401.000,54.528
402.000,60.128
403.000,68.863
404.000,75.035
405.000,82.893
406.000,88.803
407.000,96.554
408.000,108.690
409.000,120.784
410.000,134.333
411.000,151.297
412.000,162.843
413.000,179.821
414.000,189.900
415.000,212.880
416.000,230.611
417.000,246.529
418.000,268.230
419.000,293.529
420.000,321.881
421.000,340.007
422.000,365.599
423.000,394.102
424.000,422.065
425.000,432.522
426.000,478.475
427.000,501.108
428.000,529.419
429.000,570.389
430.000,605.754
431.000,654.848
432.000,685.874
433.000,725.163
434.000,777.340
435.000,820.338
436.000,863.606
437.000,928.567
438.000,972.860
439.000,1041.250
440.000,1086.609
441.000,1123.300
442.000,1200.180
443.000,1288.506
444.000,1316.878
445.000,1368.105
446.000,1437.423
447.000,1447.082
448.000,1502.442
449.000,1483.453
450.000,1611.254
451.000,1645.604
452.000,1630.864
453.000,1661.138
454.000,1699.432
455.000,1717.909
456.000,1751.211
457.000,1820.869
458.000,1833.843
459.000,1892.231
460.000,1944.160
461.000,1973.920
462.000,2022.971
463.000,2044.688
464.000,2101.468
465.000,2123.233
466.000,2202.346
467.000,2216.167
468.000,2326.708
469.000,2353.739
470.000,2365.035
471.000,2510.830
472.000,2569.901
473.000,2588.818
474.000,2652.076
475.000,2716.638
476.000,2758.907
477.000,2932.093
478.000,2964.916
479.000,2937.882
480.000,3128.438
481.000,3172.179
482.000,3205.531
483.000,3303.454
484.000,3370.539
485.000,3421.351
486.000,3505.653
487.000,3511.041
488.000,3498.558
489.000,3679.468
490.000,3651.853
491.000,3648.282
492.000,3671.117
493.000,3654.905
494.000,3727.893
495.000,3645.279
496.000,3681.244
497.000,3629.649
498.000,3556.527
499.000,3535.243
500.000,3425.480
501.000,3414.533
502.000,3409.329
503.000,3277.524
504.000,3228.171
505.000,3186.154
506.000,3134.018
507.000,3069.275
508.000,2944.219
509.000,2863.802
510.000,2764.238
511.000,2758.301
512.000,2653.878
513.000,2612.167
514.000,2500.563
515.000,2437.015
516.000,2358.804
517.000,2248.431
518.000,2220.985
519.000,2133.418
520.000,2078.781
521.000,2019.457
522.000,1959.814
523.000,1878.500
524.000,1803.505
525.000,1761.152
526.000,1663.167
527.000,1603.511
528.000,1553.334
529.000,1480.254
530.000,1460.841
531.000,1408.495
532.000,1347.902
533.000,1308.717
534.000,1260.738
535.000,1200.218
536.000,1150.444
537.000,1095.074
538.000,1075.054
539.000,1045.236
540.000,1011.278
541.000,970.985
542.000,925.742
543.000,900.866
544.000,865.827
545.000,836.594
546.000,790.558
547.000,766.518
548.000,738.072
549.000,712.182
550.000,679.099
551.000,650.517
552.000,622.636
553.000,599.942
554.000,567.747
555.000,542.364
556.000,520.480
557.000,491.680
558.000,470.283
559.000,455.088
560.000,430.939
561.000,411.752
562.000,386.875
563.000,378.358
564.000,353.526
565.000,339.317
566.000,325.146
567.000,306.845
568.000,296.355
569.000,284.857
570.000,269.088
571.000,257.592
572.000,245.089
573.000,238.743
574.000,228.901
575.000,219.968
576.000,210.832
577.000,199.073
578.000,193.589
579.000,184.415
580.000,177.665
581.000,170.402
582.000,159.185
583.000,150.895
584.000,151.387
585.000,142.077
586.000,135.586
587.000,129.140
588.000,127.144
589.000,121.109
590.000,117.208
591.000,111.633
592.000,108.857
593.000,101.677
594.000,99.714
595.000,94.214
596.000,89.414
597.000,87.844
598.000,84.054
599.000,80.734
600.000,75.079
601.000,73.382
602.000,67.249
603.000,66.986
604.000,64.690
605.000,61.607
606.000,58.176
607.000,54.705
608.000,54.052
609.000,50.228
610.000,47.815
611.000,46.159
612.000,44.279
613.000,50.546
614.000,38.883
615.000,40.696
616.000,36.757
617.000,36.164
618.000,36.273
619.000,33.305
620.000,31.464
621.000,29.234
