24/03/2022 13:51:49
Spectrometer: USB2G54090
Integration time (ms): 140.0
Scans averaged: 20

Wavelength,Intensity
350.000,0.840
351.000,0.964
352.000,0.228
353.000,0.566
354.000,1.912
355.000,0.060
356.000,-1.001
357.000,0.139
358.000,-1.531
359.000,0.156
360.000,-0.623
361.000,-1.270
362.000,-1.010
363.000,-0.671
364.000,0.430
365.000,0.371
366.000,0.486
367.000,0.777
368.000,1.136
369.000,2.355
370.000,-1.471
371.000,0.517
372.000,-0.921
373.000,0.796
374.000,5.694
375.000,2.580
376.000,2.487
377.000,0.408
378.000,2.963
379.000,2.356
380.000,1.890
381.000,2.773
382.000,3.445
383.000,1.816
384.000,2.803
385.000,1.460
386.000,2.859
387.000,0.197
388.000,2.650
389.000,1.932
390.000,2.804
391.000,2.093
392.000,2.712
393.000,4.038
394.000,2.450
395.000,2.196
396.000,3.365
397.000,3.808
398.000,3.887
399.000,4.656
400.000,4.433
401.000,3.828
402.000,5.554
403.000,5.009
404.000,4.791
405.000,4.794
406.000,5.331
407.000,6.678
408.000,6.231
409.000,7.649
410.000,8.148
411.000,9.105
412.000,9.458
413.000,9.493
414.000,9.070
415.000,10.582
416.000,11.952
417.000,12.021
418.000,12.342
419.000,14.347
420.000,15.726
421.000,15.668
422.000,16.119
423.000,19.022
424.000,21.421
425.000,21.734
426.000,24.423
427.000,27.996
428.000,28.446
429.000,31.371
430.000,35.738
431.000,40.234
432.000,42.998
433.000,46.998
434.000,54.037
435.000,58.980
436.000,67.587
437.000,71.930
438.000,82.217
439.000,91.430
440.000,100.189
441.000,107.683
442.000,122.654
443.000,140.013
444.000,148.198
445.000,161.935
446.000,180.213
447.000,190.311
448.000,206.650
449.000,216.594
450.000,244.126
451.000,261.496
452.000,272.134
453.000,291.342
454.000,314.535
455.000,337.332
456.000,361.408
457.000,392.958
458.000,409.825
459.000,444.739
460.000,477.962
461.000,508.103
462.000,547.690
463.000,582.066
464.000,622.208
465.000,657.934
466.000,712.562
467.000,749.132
468.000,823.465
469.000,867.169
470.000,905.375
471.000,1011.856
472.000,1070.699
473.000,1122.831
474.000,1201.429
475.000,1286.364
476.000,1357.765
477.000,1497.832
478.000,1567.936
479.000,1615.762
480.000,1787.766
481.000,1880.539
482.000,1977.397
483.000,2107.473
484.000,2219.539
485.000,2340.107
486.000,2474.406
487.000,2549.008
488.000,2632.907
489.000,2854.196
490.000,2918.231
491.000,3011.841
492.000,3113.545
493.000,3188.205
494.000,3338.309
495.000,3358.906
496.000,3476.150
497.000,3514.807
498.000,3537.155
499.000,3604.351
500.000,3579.822
501.000,3656.565
502.000,3731.395
503.000,3673.570
504.000,3700.906
505.000,3720.098
506.000,3745.284
507.000,3748.923
508.000,3669.194
509.000,3654.887
510.000,3576.083
511.000,3642.862
512.000,3569.687
513.000,3596.059
514.000,3497.595
515.000,3452.392
516.000,3411.634
517.000,3299.823
518.000,3318.296
519.000,3250.617
520.000,3210.156
521.000,3159.468
522.000,3118.588
523.000,3050.984
524.000,2956.675
525.000,2930.762
526.000,2820.256
527.000,2748.990
528.000,2702.370
529.000,2607.115
530.000,2603.306
531.000,2542.548
532.000,2457.837
533.000,2413.608
534.000,2368.297
535.000,2279.415
536.000,2202.252
537.000,2118.988
538.000,2104.942
539.000,2056.767
540.000,2013.239
541.000,1955.085
542.000,1877.703
543.000,1853.469
544.000,1786.975
545.000,1748.129
546.000,1672.773
547.000,1636.030
548.000,1580.578
549.000,1534.333
550.000,1481.397
551.000,1433.266
552.000,1371.618
553.000,1327.634
554.000,1268.482
555.000,1212.917
556.000,1179.576
557.000,1113.648
558.000,1088.518
559.000,1052.871
560.000,1001.019
561.000,970.038
562.000,921.235
563.000,894.611
564.000,850.514
565.000,819.985
566.000,785.742
567.000,754.228
568.000,719.249
569.000,709.838
570.000,676.589
571.000,648.883
572.000,622.119
573.000,606.481
574.000,583.482
575.000,558.343
576.000,541.329
577.000,520.295
578.000,507.432
579.000,481.914
580.000,463.393
581.000,448.100
582.000,423.715
583.000,405.627
584.000,400.113
585.000,383.091
586.000,367.252
587.000,347.396
588.000,335.897
589.000,326.230
590.000,316.474
591.000,305.575
592.000,292.456
593.000,279.041
594.000,270.314
595.000,258.425
596.000,248.300
597.000,242.107
598.000,227.371
599.000,221.229
600.000,212.572
601.000,203.080
602.000,192.568
603.000,191.374
604.000,180.890
605.000,172.326
606.000,163.639
607.000,156.291
608.000,153.805
609.000,143.628
610.000,139.214
611.000,134.952
612.000,128.915
613.000,134.187
614.000,119.800
615.000,118.193
616.000,108.368
617.000,104.256
618.000,98.016
619.000,95.648
620.000,92.126
621.000,89.751
622.000,89.153
623.000,82.960
624.000,80.572
625.000,77.876
626.000,74.375
627.000,72.895
628.000,68.233
629.000,67.162
630.000,64.720
631.000,63.993
632.000,60.031
633.000,58.504
634.000,64.482
635.000,48.968
636.000,50.229
637.000,51.485
638.000,47.585
639.000,46.584
640.000,43.694
641.000,43.283
642.000,41.070
643.000,39.921
644.000,37.455
645.000,36.469
646.000,35.029
647.000,34.771
648.000,32.940
649.000,30.616
650.000,29.702
651.000,28.582
652.000,30.390
653.000,26.632
654.000,26.421
655.000,25.104
656.000,24.920
657.000,23.579
658.000,21.555
659.000,22.152
660.000,19.203
661.000,20.654
662.000,18.526
663.000,17.721
664.000,16.994
665.000,16.546
666.000,15.167
667.000,16.734
668.000,14.473
669.000,15.425
670.000,14.762
671.000,13.473
672.000,12.978
673.000,12.612
674.000,11.521
675.000,11.305
676.000,10.269
677.000,12.225
678.000,10.293
679.000,9.787
680.000,8.900
681.000,9.058
682.000,9.353
683.000,8.464
684.000,7.721
685.000,6.999
686.000,7.553
687.000,6.901
688.000,6.126
689.000,5.637
690.000,4.847
691.000,5.495
692.000,5.354
693.000,5.042
694.000,5.619
695.000,5.043
696.000,4.213
697.000,4.523
698.000,4.360
699.000,3.773
700.000,2.731
701.000,4.129
702.000,3.542
703.000,3.593
704.000,4.594
705.000,4.053
706.000,3.544
707.000,4.732
708.000,3.567
709.000,1.955
710.000,3.264
711.000,3.695
712.000,2.257
713.000,2.667
714.000,2.317
715.000,2.451
716.000,1.744
717.000,1.668
718.000,2.738
719.000,1.299
720.000,1.323
721.000,1.325
722.000,0.779
723.000,1.615
724.000,2.323
725.000,1.203
726.000,0.065
727.000,1.633
728.000,1.661
729.000,1.432
730.000,1.155
731.000,0.902
732.000,1.687
733.000,1.245
734.000,-0.042
735.000,1.369
736.000,-0.528
737.000,0.513
738.000,-0.216
739.000,0.123
740.000,1.306
741.000,0.116
742.000,-0.939
743.000,0.276
744.000,0.741
745.000,0.109
746.000,-0.939
747.000,-0.087
748.000,-0.701
749.000,0.427
750.000,-0.790
751.000,0.001
752.000,-0.315
753.000,-0.592
754.000,0.546
755.000,-0.865
756.000,-0.460
757.000,-0.932
758.000,-0.054
759.000,-0.787
760.000,-1.796
761.000,-0.682
762.000,-0.450
763.000,-0.737
764.000,0.631
765.000,0.225
766.000,0.327
767.000,1.407
768.000,0.119
769.000,0.066
770.000,0.439
771.000,0.119
772.000,0.129
773.000,0.799
774.000,-0.970
775.000,-0.807
776.000,-1.558
777.000,-0.805
778.000,-1.066
779.000,-0.729
780.000,-2.642
781.000,-0.879
782.000,-0.362
783.000,-0.320
784.000,-0.349
785.000,-1.861
786.000,-1.073
787.000,-0.655
788.000,-0.386
789.000,-1.921
790.000,-1.005
791.000,-1.088
792.000,-1.068
793.000,0.035
794.000,-1.299
795.000,0.132
796.000,-0.525
797.000,-0.920
798.000,-0.485
799.000,-1.271
800.000,-0.868
801.000,-2.345
802.000,-0.611
803.000,1.300
804.000,0.665
805.000,-1.541
806.000,-1.058
807.000,-0.506
808.000,-0.501
809.000,-0.243
810.000,-2.098
811.000,-1.388
812.000,-0.307
813.000,-1.348
814.000,-1.222
815.000,-0.501
816.000,-1.888
817.000,-0.797
818.000,-2.041
819.000,-0.560
820.000,-1.378
821.000,-1.027
822.000,-0.615
823.000,-0.767
824.000,-0.261
825.000,-0.548
826.000,0.160
827.000,-0.497
828.000,-1.163
829.000,-0.282
830.000,-0.210
831.000,0.121
832.000,-0.780
833.000,-0.779
834.000,-0.506
835.000,-0.233
836.000,-0.445
837.000,0.123
838.000,-1.104
839.000,0.081
840.000,-0.156
841.000,-1.623
842.000,-1.371
843.000,-1.595
844.000,-1.136
845.000,-1.028
846.000,-1.012
847.000,-0.725
848.000,-1.299
849.000,-1.528
850.000,-1.978
851.000,-0.668
852.000,-1.201
853.000,-1.105
854.000,-1.158
855.000,-0.117
856.000,0.462
857.000,-1.379
858.000,-1.086
859.000,-1.713
860.000,-1.280
861.000,-0.073
862.000,-1.418
863.000,-1.965
864.000,-0.430
865.000,0.163
866.000,-0.805
867.000,-1.029
868.000,-2.438
869.000,0.398
870.000,-0.181
871.000,-0.552
872.000,-1.358
873.000,-1.970
874.000,-0.168
875.000,-1.901
876.000,-1.730
877.000,-1.134
878.000,-1.364
879.000,0.190
880.000,-1.616
881.000,-0.386
882.000,0.495
883.000,-0.592
884.000,-0.990
885.000,-0.998
886.000,-1.725
887.000,-1.748
888.000,-1.087
889.000,-0.772
890.000,-2.122
891.000,-0.153
892.000,-0.325
893.000,-1.882
894.000,-1.473
895.000,-1.307
896.000,-2.092
897.000,-1.981
898.000,-0.812
899.000,-1.363
