24/03/2022 13:19:39
Spectrometer: USB2G54090
Integration time (ms): 180.0
Scans averaged: 15

Wavelength,Intensity
350.000,2.306
351.000,2.080
352.000,3.083
353.000,2.011
354.000,2.033
355.000,3.152
356.000,0.966
357.000,0.447
358.000,2.488
359.000,-0.915
360.000,-0.306
361.000,-1.587
362.000,-4.720
363.000,-6.298
364.000,-10.316
365.000,-14.210
366.000,-21.435
367.000,-28.729
368.000,-32.057
369.000,-37.961
370.000,-41.173
371.000,-46.638
372.000,-48.276
373.000,-54.965
374.000,-53.080
375.000,-51.969
376.000,-39.429
377.000,-37.329
378.000,-27.171
379.000,-28.060
380.000,-20.744
381.000,-14.500
382.000,-9.111
383.000,-4.738
384.000,-4.425
385.000,-0.776
386.000,2.022
387.000,2.176
388.000,3.424
389.000,7.038
390.000,7.063
391.000,8.803
392.000,10.836
393.000,11.471
394.000,13.889
395.000,15.448
396.000,16.909
397.000,20.410
398.000,21.812
399.000,22.974
400.000,26.100
401.000,29.712
402.000,32.881
403.000,38.492
404.000,40.795
405.000,46.072
406.000,50.494
407.000,55.067
408.000,59.135
409.000,65.494
410.000,72.851
411.000,81.192
412.000,87.114
413.000,96.836
414.000,102.570
415.000,112.508
416.000,123.481
417.000,131.643
418.000,147.621
419.000,162.604
420.000,175.689
421.000,188.789
422.000,202.772
423.000,219.517
424.000,237.802
425.000,244.862
426.000,270.427
427.000,292.584
428.000,306.100
429.000,331.763
430.000,365.011
431.000,396.785
432.000,419.236
433.000,438.397
434.000,486.359
435.000,513.286
436.000,546.392
437.000,595.099
438.000,627.929
439.000,678.730
440.000,717.548
441.000,747.079
442.000,806.022
443.000,870.015
444.000,901.241
445.000,944.521
446.000,1008.083
447.000,1019.907
448.000,1073.092
449.000,1072.453
450.000,1174.088
451.000,1204.706
452.000,1219.121
453.000,1250.598
454.000,1289.391
455.000,1324.741
456.000,1366.906
457.000,1428.589
458.000,1454.998
459.000,1511.822
460.000,1581.480
461.000,1620.009
462.000,1671.931
463.000,1709.564
464.000,1766.326
465.000,1804.327
466.000,1895.045
467.000,1919.033
468.000,2039.568
469.000,2075.928
470.000,2102.620
471.000,2264.665
472.000,2328.896
473.000,2362.911
474.000,2434.850
475.000,2532.903
476.000,2589.702
477.000,2769.896
478.000,2809.566
479.000,2813.066
480.000,3009.736
481.000,3076.733
482.000,3136.033
483.000,3252.177
484.000,3332.681
485.000,3408.325
486.000,3507.444
487.000,3537.361
488.000,3534.070
489.000,3737.887
490.000,3738.184
491.000,3772.988
492.000,3799.142
493.000,3804.738
494.000,3888.552
495.000,3831.531
496.000,3880.933
497.000,3836.446
