24/03/2022 13:28:10
Spectrometer: USB2G54090
Integration time (ms): 320.0
Scans averaged: 20

Wavelength,Intensity
350.000,2.836
351.000,3.021
352.000,2.662
353.000,2.656
354.000,1.625
355.000,4.426
356.000,1.978
357.000,2.871
358.000,5.808
359.000,4.582
360.000,3.499
361.000,2.791
362.000,3.988
363.000,4.402
364.000,4.010
365.000,5.150
366.000,10.041
367.000,8.562
368.000,9.859
369.000,13.283
370.000,15.600
371.000,14.842
372.000,16.806
373.000,18.204
374.000,20.853
375.000,20.402
376.000,16.930
377.000,19.219
378.000,18.962
379.000,19.817
380.000,20.295
381.000,20.009
382.000,17.131
383.000,18.790
384.000,16.612
385.000,22.216
386.000,20.598
387.000,21.637
388.000,26.383
389.000,32.502
390.000,32.755
391.000,35.956
392.000,43.294
393.000,51.945
394.000,56.139
395.000,67.056
396.000,76.292
397.000,88.087
398.000,98.533
399.000,107.669
400.000,122.907
401.000,138.812
402.000,155.409
403.000,178.289
404.000,190.577
405.000,209.669
406.000,230.687
407.000,249.835
408.000,271.366
409.000,299.834
410.000,334.076
411.000,374.158
412.000,396.733
413.000,431.848
414.000,463.039
415.000,509.790
416.000,550.575
417.000,581.054
418.000,627.100
419.000,678.827
420.000,734.964
421.000,768.782
422.000,812.053
423.000,866.482
424.000,922.100
425.000,930.845
426.000,1005.542
427.000,1057.776
428.000,1095.985
429.000,1163.485
430.000,1231.285
431.000,1310.227
432.000,1355.437
433.000,1414.170
434.000,1504.051
435.000,1556.401
436.000,1621.814
437.000,1730.092
438.000,1784.878
439.000,1886.655
440.000,1939.475
441.000,1975.564
442.000,2068.986
443.000,2195.157
444.000,2223.584
445.000,2278.158
446.000,2356.595
447.000,2334.765
448.000,2387.822
449.000,2337.607
450.000,2487.528
451.000,2504.140
452.000,2472.143
453.000,2474.740
454.000,2497.679
455.000,2505.990
456.000,2534.050
457.000,2585.428
458.000,2570.782
459.000,2618.762
460.000,2655.403
461.000,2670.785
462.000,2717.631
463.000,2716.867
464.000,2744.821
465.000,2758.290
466.000,2823.760
467.000,2824.727
468.000,2926.109
469.000,2935.001
470.000,2919.225
471.000,3073.067
472.000,3101.775
473.000,3102.096
474.000,3148.161
475.000,3205.289
476.000,3227.858
