24/03/2022 13:28:43
Spectrometer: USB2G54090
Integration time (ms): 320.0
Scans averaged: 20

Wavelength,Intensity
350.000,2.279
351.000,2.909
352.000,1.687
353.000,2.452
354.000,2.369
355.000,5.125
356.000,1.498
357.000,1.763
358.000,4.742
359.000,3.615
360.000,2.848
361.000,2.024
362.000,3.794
363.000,5.332
364.000,3.352
365.000,3.980
366.000,9.029
367.000,6.925
368.000,7.453
369.000,11.348
370.000,12.574
371.000,13.111
372.000,15.525
373.000,17.335
374.000,17.554
375.000,20.144
376.000,16.012
377.000,19.220
378.000,19.186
379.000,19.394
380.000,18.526
381.000,18.087
382.000,16.228
383.000,18.190
384.000,16.450
385.000,20.845
386.000,11.594
387.000,11.375
388.000,26.078
389.000,32.198
390.000,32.237
391.000,35.910
392.000,45.135
393.000,50.402
394.000,55.836
395.000,65.595
396.000,75.698
397.000,86.424
398.000,94.909
399.000,107.333
400.000,119.326
401.000,136.815
402.000,152.009
403.000,177.024
404.000,188.244
405.000,206.397
406.000,227.072
407.000,246.077
408.000,268.138
409.000,296.727
410.000,331.800
411.000,369.440
412.000,391.970
413.000,434.283
414.000,457.984
415.000,501.357
416.000,545.284
417.000,576.923
418.000,623.280
419.000,673.333
420.000,728.933
421.000,763.290
422.000,806.691
423.000,859.869
424.000,909.848
425.000,925.125
426.000,1001.366
427.000,1049.090
428.000,1084.986
429.000,1152.508
430.000,1225.054
431.000,1305.276
432.000,1352.371
433.000,1401.847
434.000,1493.914
435.000,1545.840
436.000,1606.249
437.000,1708.688
438.000,1772.611
439.000,1875.128
440.000,1920.826
441.000,1954.931
442.000,2062.473
443.000,2182.770
444.000,2203.578
445.000,2260.826
446.000,2336.656
447.000,2323.992
448.000,2375.345
449.000,2323.715
450.000,2477.857
451.000,2492.484
452.000,2448.558
453.000,2466.232
454.000,2480.376
455.000,2487.210
456.000,2511.610
457.000,2563.795
458.000,2560.414
459.000,2610.348
460.000,2650.988
461.000,2660.043
462.000,2699.590
463.000,2700.954
464.000,2727.498
465.000,2740.843
466.000,2807.761
467.000,2806.575
468.000,2907.407
469.000,2928.485
470.000,2901.235
471.000,3055.661
472.000,3090.870
473.000,3085.488
474.000,3128.899
475.000,3192.532
476.000,3202.791
477.000,3385.225
478.000,3377.044
