24/03/2022 10:59:26
Spectrometer: USB2G54090
Integration time (ms): 185.0
Scans averaged: 15

Wavelength,Intensity
350.000,1.143
351.000,1.447
352.000,1.230
353.000,2.098
354.000,1.888
355.000,2.681
356.000,2.384
357.000,1.117
358.000,1.460
359.000,1.252
360.000,0.744
361.000,0.383
362.000,0.093
363.000,0.063
364.000,0.871
365.000,-2.540
366.000,-2.093
367.000,-4.939
368.000,-6.104
369.000,-6.144
370.000,-7.273
371.000,-9.403
372.000,-12.073
373.000,-11.990
374.000,-11.319
375.000,-14.663
376.000,-11.844
377.000,-9.935
378.000,-8.551
379.000,-7.349
380.000,-5.051
381.000,-3.224
382.000,-4.942
383.000,-0.994
384.000,-2.747
385.000,4.942
386.000,-1.850
387.000,1.583
388.000,1.157
389.000,2.599
390.000,2.358
391.000,2.933
392.000,3.132
393.000,3.012
394.000,3.112
395.000,4.850
396.000,3.793
397.000,4.718
398.000,6.318
399.000,5.749
400.000,6.393
401.000,5.289
402.000,5.521
403.000,7.542
404.000,8.563
405.000,8.488
406.000,7.977
407.000,7.973
408.000,10.043
409.000,8.575
410.000,10.248
411.000,10.629
412.000,9.430
413.000,11.247
414.000,12.908
415.000,15.144
416.000,14.695
417.000,15.998
418.000,18.394
419.000,18.281
420.000,22.057
421.000,25.391
422.000,24.330
423.000,28.305
424.000,32.338
425.000,34.087
426.000,36.879
427.000,42.013
428.000,44.858
429.000,49.590
430.000,55.491
431.000,62.419
432.000,69.173
433.000,72.905
434.000,83.305
435.000,88.527
436.000,100.561
437.000,108.408
438.000,121.718
439.000,134.797
440.000,148.126
441.000,161.155
442.000,178.056
443.000,198.101
444.000,216.198
445.000,231.940
446.000,256.407
447.000,270.857
448.000,290.697
449.000,302.860
450.000,339.046
451.000,360.880
452.000,376.842
453.000,400.089
454.000,424.786
455.000,448.478
456.000,474.692
457.000,516.558
458.000,543.026
459.000,581.455
460.000,617.989
461.000,652.870
462.000,698.845
463.000,728.500
464.000,774.739
465.000,812.766
466.000,875.808
467.000,918.391
468.000,993.803
469.000,1044.548
470.000,1078.593
471.000,1192.649
472.000,1260.063
473.000,1306.390
474.000,1385.977
475.000,1478.897
476.000,1543.403
477.000,1703.448
478.000,1765.818
479.000,1803.410
480.000,1985.756
481.000,2060.668
482.000,2148.740
483.000,2275.124
484.000,2393.489
485.000,2491.714
486.000,2621.079
487.000,2693.400
488.000,2757.711
489.000,2966.898
490.000,3019.411
491.000,3094.035
492.000,3175.162
493.000,3240.377
494.000,3365.957
495.000,3365.120
496.000,3464.252
497.000,3482.791
498.000,3497.638
499.000,3538.960
500.000,3503.364
501.000,3544.959
502.000,3607.714
503.000,3530.928
504.000,3538.767
505.000,3544.603
506.000,3558.099
507.000,3538.553
508.000,3446.538
509.000,3419.216
510.000,3334.950
511.000,3382.581
512.000,3309.492
513.000,3311.657
514.000,3203.453
515.000,3161.239
516.000,3113.873
517.000,2998.239
518.000,2998.452
519.000,2929.028
520.000,2879.181
521.000,2828.550
522.000,2781.540
523.000,2714.214
524.000,2618.859
