24/03/2022 10:34:44
Spectrometer: USB2G54090
Integration time (ms): 140.0
Scans averaged: 15

Wavelength,Intensity
350.000,0.945
351.000,-1.229
352.000,-0.725
353.000,-0.753
354.000,-0.258
355.000,-8.384
356.000,-0.991
357.000,-1.533
358.000,-10.220
359.000,-8.848
360.000,-10.195
361.000,-10.198
362.000,-15.862
363.000,-25.686
364.000,-35.032
365.000,-43.316
366.000,-69.963
367.000,-78.881
368.000,-102.936
369.000,-117.978
370.000,-144.571
371.000,-155.865
372.000,-174.006
373.000,-161.556
374.000,-178.906
375.000,-190.781
376.000,-162.438
377.000,-147.600
378.000,-140.740
379.000,-116.024
380.000,-99.345
381.000,-93.217
382.000,-72.397
383.000,-68.260
384.000,-47.526
385.000,-46.026
386.000,-28.085
387.000,-20.759
388.000,-28.229
389.000,-31.498
390.000,-20.065
391.000,-14.413
392.000,-12.084
393.000,-9.649
394.000,-8.919
395.000,-12.623
396.000,-5.055
397.000,-3.479
398.000,-1.905
399.000,-0.342
400.000,0.039
401.000,0.638
402.000,2.495
403.000,0.310
404.000,0.476
405.000,3.481
406.000,6.057
407.000,5.644
408.000,7.067
409.000,10.106
410.000,9.977
411.000,10.236
412.000,13.561
413.000,14.601
414.000,15.958
415.000,18.240
416.000,19.723
417.000,22.394
418.000,22.229
419.000,28.198
420.000,29.971
421.000,30.138
422.000,34.363
423.000,42.003
424.000,48.225
425.000,49.072
426.000,54.961
427.000,61.142
428.000,68.852
429.000,74.878
430.000,81.314
431.000,91.380
432.000,99.921
433.000,100.135
434.000,123.725
435.000,134.180
436.000,146.230
437.000,162.178
438.000,181.555
439.000,200.058
440.000,214.579
441.000,232.632
442.000,261.601
443.000,284.055
444.000,308.520
445.000,330.244
446.000,365.975
447.000,382.474
448.000,415.322
449.000,421.800
450.000,477.666
451.000,508.347
452.000,522.684
453.000,548.200
454.000,585.384
455.000,613.680
456.000,655.927
457.000,693.386
458.000,718.505
459.000,776.498
460.000,825.619
461.000,863.481
462.000,923.087
463.000,960.242
464.000,1022.828
465.000,1066.537
466.000,1143.913
467.000,1188.006
468.000,1279.449
469.000,1329.423
470.000,1379.398
471.000,1516.719
472.000,1593.537
473.000,1639.092
474.000,1731.622
475.000,1828.150
476.000,1905.836
477.000,2053.252
478.000,2133.515
479.000,2170.404
480.000,2372.097
481.000,2455.731
482.000,2544.075
483.000,2673.067
484.000,2769.294
485.000,2876.189
486.000,3008.551
487.000,3071.402
488.000,3097.845
489.000,3321.385
490.000,3354.622
491.000,3423.684
492.000,3480.221
493.000,3527.042
494.000,3647.192
495.000,3620.812
496.000,3700.107
497.000,3686.065
498.000,3671.359
499.000,3695.816
500.000,3627.871
501.000,3660.516
502.000,3695.122
503.000,3594.133
504.000,3579.020
505.000,3571.574
506.000,3554.655
507.000,3522.232
508.000,3405.566
509.000,3355.218
510.000,3258.448
511.000,3296.189
512.000,3189.376
513.000,3185.344
514.000,3054.329
515.000,2995.769
516.000,2947.405
517.000,2807.081
518.000,2807.299
519.000,2727.414
520.000,2678.549
521.000,2633.932
522.000,2565.082
523.000,2488.329
524.000,2394.540
525.000,2355.581
526.000,2252.645
527.000,2170.769
528.000,2120.784
529.000,2043.699
530.000,2038.283
531.000,1959.031
532.000,1890.489
533.000,1839.423
534.000,1799.960
535.000,1720.450
536.000,1652.966
537.000,1577.142
538.000,1558.785
539.000,1513.504
540.000,1482.373
541.000,1428.414
542.000,1366.680
543.000,1338.759
544.000,1294.895
545.000,1252.492
546.000,1191.726
547.000,1166.767
548.000,1125.834
549.000,1079.060
550.000,1041.526
551.000,1005.810
552.000,961.499
553.000,920.821
554.000,883.657
555.000,843.241
556.000,813.450
557.000,763.753
558.000,744.471
559.000,716.899
560.000,684.602
561.000,657.137
562.000,626.436
563.000,600.327
564.000,571.757
565.000,550.094
566.000,531.016
