24/03/2022 10:07:43
Spectrometer: USB2G54090
Integration time (ms): 850.0
Scans averaged: 10

Wavelength,Intensity
350.000,0.615
351.000,1.671
352.000,1.524
353.000,0.758
354.000,-0.780
355.000,-1.277
356.000,0.031
357.000,-0.541
358.000,-1.546
359.000,-1.376
360.000,-4.026
361.000,-4.416
362.000,-4.531
363.000,-7.872
364.000,-13.172
365.000,-14.971
366.000,-16.995
367.000,-22.746
368.000,-26.514
369.000,-31.714
370.000,-35.940
371.000,-30.893
372.000,-57.461
373.000,-40.189
374.000,-39.741
375.000,-41.806
376.000,-36.167
377.000,-31.414
378.000,-20.840
379.000,-22.746
380.000,-20.983
381.000,-17.051
382.000,-16.230
383.000,-12.302
384.000,-7.613
385.000,-8.634
386.000,-6.979
387.000,-4.919
388.000,-1.581
389.000,-1.695
390.000,-3.766
391.000,1.794
392.000,-1.058
393.000,2.422
394.000,1.212
395.000,-0.967
396.000,1.881
397.000,2.202
398.000,1.128
399.000,2.490
400.000,2.894
401.000,2.875
402.000,3.432
403.000,1.622
404.000,2.365
405.000,3.440
406.000,4.496
407.000,3.119
408.000,3.538
409.000,4.610
410.000,6.522
411.000,4.404
412.000,6.531
413.000,6.693
414.000,6.773
415.000,7.576
416.000,7.296
417.000,5.319
418.000,7.100
419.000,5.729
420.000,8.185
421.000,9.036
422.000,9.517
423.000,8.766
424.000,10.218
425.000,7.431
426.000,8.393
427.000,7.762
428.000,9.492
429.000,10.287
430.000,10.853
431.000,10.029
432.000,11.579
433.000,10.591
434.000,12.527
435.000,12.086
436.000,12.095
437.000,13.248
438.000,15.661
439.000,16.308
440.000,17.473
441.000,16.155
442.000,18.298
443.000,19.274
444.000,20.336
445.000,20.659
446.000,21.408
447.000,23.578
448.000,25.593
449.000,26.387
450.000,30.902
451.000,31.858
452.000,34.061
453.000,36.569
454.000,39.263
455.000,42.435
456.000,46.193
457.000,49.276
458.000,52.438
459.000,61.603
460.000,68.725
461.000,65.347
462.000,80.084
463.000,84.000
464.000,97.951
465.000,108.657
466.000,123.071
467.000,137.125
468.000,153.308
469.000,170.204
470.000,184.146
471.000,218.075
472.000,230.240
473.000,227.478
474.000,282.130
475.000,312.241
476.000,348.034
477.000,419.435
478.000,435.202
479.000,460.480
480.000,532.212
481.000,583.526
482.000,641.359
483.000,710.614
484.000,782.412
485.000,851.223
486.000,936.240
487.000,1010.335
488.000,1075.821
489.000,1237.316
490.000,1302.228
491.000,1408.593
492.000,1511.760
493.000,1611.057
494.000,1742.374
495.000,1816.772
496.000,1975.018
497.000,2059.034
498.000,2147.571
499.000,2284.484
500.000,2338.013
501.000,2472.873
502.000,2620.215
503.000,2650.537
504.000,2769.777
505.000,2882.878
506.000,3004.630
507.000,3082.226
508.000,3112.023
509.000,3202.358
510.000,3229.328
511.000,3387.884
512.000,3416.927
513.000,3551.252
514.000,3518.551
515.000,3601.294
516.000,3627.773
517.000,3627.286
518.000,3740.948
519.000,3744.894
520.000,3772.009
521.000,3807.533
522.000,3844.627
523.000,3846.752
524.000,3798.162
525.000,3847.671
526.000,3796.792
527.000,3782.817
528.000,3789.251
529.000,3741.168
530.000,3807.645
531.000,3766.536
532.000,3728.843
533.000,3724.078
534.000,3704.916
535.000,3626.349
536.000,3566.710
537.000,3499.401
538.000,3529.939
539.000,3489.908
540.000,3471.275
541.000,3420.899
542.000,3330.568
543.000,3326.605
544.000,3268.733
545.000,3221.158
546.000,3126.320
547.000,3108.483
548.000,3028.450
549.000,2966.414
550.000,2914.746
551.000,2856.939
552.000,2761.075
553.000,2709.377
554.000,2620.152
555.000,2533.851
556.000,2490.537
557.000,2381.815
558.000,2343.928
559.000,2267.935
560.000,2196.724
561.000,2143.307
562.000,2045.025
563.000,2015.230
564.000,1935.493
565.000,1862.569
566.000,1816.045
567.000,1735.554
568.000,1690.107
569.000,1665.903
570.000,1597.239
571.000,1552.021
572.000,1494.608
573.000,1461.707
574.000,1414.629
575.000,1359.812
576.000,1333.823
577.000,1296.697
578.000,1267.690
579.000,1217.178
580.000,1181.203
581.000,1132.468
582.000,1084.128
583.000,1053.256
584.000,1040.510
585.000,991.356
586.000,960.347
587.000,921.426
588.000,900.001
589.000,870.249
590.000,855.014
591.000,827.750
592.000,807.915
593.000,775.253
594.000,752.564
595.000,726.192
596.000,691.695
597.000,671.245
598.000,646.525
599.000,630.441
600.000,608.254
601.000,585.759
602.000,564.471
603.000,542.230
604.000,523.833
605.000,494.872
606.000,487.555
607.000,464.830
608.000,451.654
609.000,433.810
610.000,417.674
611.000,402.267
612.000,396.357
613.000,418.316
614.000,348.878
615.000,363.832
616.000,332.724
617.000,323.537
618.000,297.811
619.000,295.236
620.000,276.177
621.000,278.756
622.000,296.531
623.000,248.146
624.000,244.184
625.000,243.024
626.000,234.973
627.000,219.633
628.000,212.734
629.000,207.960
630.000,200.077
631.000,194.047
632.000,194.344
633.000,178.527
634.000,209.829
635.000,162.340
636.000,158.043
637.000,155.175
638.000,153.970
639.000,148.120
640.000,138.020
641.000,133.283
642.000,129.969
643.000,126.288
644.000,123.546
645.000,118.898
646.000,110.201
647.000,109.670
648.000,108.794
649.000,103.281
650.000,100.080
651.000,94.486
652.000,93.762
653.000,88.843
654.000,84.386
655.000,80.750
656.000,85.806
657.000,74.252
658.000,70.811
659.000,75.423
660.000,68.743
661.000,66.621
662.000,64.557
663.000,78.870
664.000,60.076
665.000,59.659
666.000,61.441
667.000,55.490
668.000,53.555
669.000,48.127
670.000,50.439
671.000,50.665
672.000,41.418
673.000,42.559
674.000,44.999
675.000,43.481
676.000,38.195
677.000,36.530
678.000,35.466
679.000,35.084
680.000,34.006
681.000,30.427
682.000,30.211
683.000,30.250
684.000,30.322
685.000,26.105
686.000,25.298
687.000,24.527
688.000,23.754
689.000,22.368
690.000,23.348
691.000,23.988
692.000,23.482
693.000,21.179
694.000,20.303
695.000,19.123
696.000,21.161
697.000,15.981
698.000,16.587
699.000,16.698
700.000,19.942
701.000,16.662
702.000,14.289
703.000,14.466
704.000,14.863
705.000,11.704
706.000,13.360
707.000,13.526
708.000,11.912
709.000,12.216
710.000,11.129
711.000,10.844
712.000,12.441
713.000,11.009
714.000,10.305
715.000,10.203
716.000,7.942
717.000,8.758
718.000,9.722
719.000,7.604
720.000,9.410
721.000,6.407
722.000,7.467
723.000,8.001
724.000,5.896
725.000,5.553
726.000,6.367
727.000,6.234
728.000,7.850
729.000,5.366
730.000,6.071
731.000,6.421
732.000,3.059
733.000,4.614
734.000,2.860
735.000,3.206
736.000,5.674
737.000,2.579
738.000,6.856
739.000,4.599
740.000,5.242
741.000,4.173
742.000,3.343
743.000,3.598
744.000,4.144
745.000,3.838
746.000,2.338
747.000,2.549
748.000,1.679
749.000,2.343
750.000,4.130
751.000,2.129
752.000,2.416
753.000,3.270
754.000,4.144
755.000,1.119
756.000,3.628
757.000,1.350
758.000,0.771
759.000,1.416
760.000,0.641
761.000,0.181
762.000,1.440
763.000,2.337
764.000,0.788
765.000,3.039
766.000,0.967
767.000,0.608
768.000,0.473
769.000,1.962
770.000,0.788
771.000,0.601
772.000,-0.802
773.000,0.379
774.000,0.864
775.000,0.298
776.000,0.837
777.000,0.419
778.000,1.168
779.000,1.669
780.000,0.167
781.000,0.059
782.000,-1.284
783.000,0.219
784.000,0.459
785.000,1.419
786.000,-0.141
787.000,0.702
788.000,0.807
789.000,-0.494
790.000,-0.095
791.000,0.960
792.000,1.150
793.000,1.153
794.000,0.680
795.000,-1.748
796.000,-0.729
797.000,-0.993
798.000,-0.174
799.000,-0.918
800.000,0.975
801.000,-1.102
802.000,-1.601
803.000,-0.703
804.000,-0.345
805.000,-1.170
806.000,0.772
807.000,0.187
808.000,1.243
809.000,1.146
810.000,-2.478
811.000,-0.445
812.000,0.898
813.000,-1.133
814.000,-0.603
815.000,-0.049
816.000,0.520
817.000,-0.880
818.000,-1.936
819.000,-1.712
820.000,-0.910
821.000,-1.593
822.000,-1.845
823.000,-2.700
824.000,-2.351
825.000,0.776
826.000,-0.777
827.000,-0.513
828.000,-0.141
829.000,-0.600
830.000,-0.557
831.000,0.128
832.000,0.158
833.000,-0.664
834.000,-0.544
835.000,-1.383
836.000,-1.285
837.000,-1.158
838.000,-0.822
839.000,-1.635
840.000,-1.280
841.000,-0.292
842.000,-0.588
843.000,-0.015
844.000,-2.698
845.000,-0.534
846.000,-1.080
847.000,-0.484
848.000,0.052
849.000,-3.031
850.000,1.111
851.000,-0.604
852.000,-1.203
853.000,-0.275
854.000,0.114
855.000,-2.756
856.000,-0.628
857.000,-1.771
858.000,-2.200
859.000,-0.161
860.000,0.288
861.000,-0.234
862.000,-0.001
863.000,0.334
864.000,-1.338
865.000,-0.808
866.000,-0.889
867.000,-0.430
868.000,-1.901
869.000,-2.104
870.000,-0.043
871.000,-2.299
872.000,-1.178
873.000,-0.604
874.000,-0.143
875.000,-0.587
876.000,-0.585
877.000,-2.363
878.000,-1.553
879.000,-1.801
880.000,-1.079
881.000,-1.167
882.000,-0.583
883.000,-2.590
884.000,-1.770
885.000,-1.030
886.000,-0.753
887.000,-0.847
888.000,-2.766
889.000,-3.411
890.000,-0.047
891.000,-0.393
892.000,-1.047
893.000,-1.411
894.000,-1.048
895.000,-2.546
896.000,-2.796
897.000,-1.454
898.000,-1.516
899.000,-0.946
900.000,-0.259
901.000,-2.351
902.000,-1.177
903.000,-2.326
904.000,-1.863
905.000,-1.170
906.000,-2.223
907.000,-1.812
908.000,-2.400
909.000,-0.438
910.000,-0.446
911.000,-1.410
912.000,-1.452
913.000,-1.490
914.000,-2.260
915.000,-1.175
916.000,-1.650
917.000,-1.634
918.000,-1.892
919.000,-1.324
920.000,-1.918
921.000,0.066
922.000,-1.669
923.000,-2.961
924.000,-0.677
925.000,-0.067
926.000,-2.838
927.000,-1.916
928.000,-1.738
929.000,-1.552
930.000,-1.418
931.000,-0.283
932.000,-0.833
933.000,-2.700
934.000,-1.096
935.000,0.824
936.000,-1.365
937.000,0.027
938.000,-1.921
939.000,-1.395
940.000,-1.147
941.000,-2.750
942.000,-2.600
943.000,-1.733
944.000,-2.114
945.000,-2.267
946.000,-3.073
947.000,-1.935
948.000,-0.290
949.000,-1.922
950.000,-2.324
951.000,-1.205
952.000,-0.502
953.000,-2.191
954.000,-2.005
955.000,-0.775
956.000,0.051
957.000,-0.055
958.000,-0.951
959.000,-0.810
960.000,-1.165
961.000,-1.212
962.000,-2.839
963.000,-1.786
964.000,-2.182
965.000,-1.077
966.000,-1.511
967.000,-1.105
968.000,-1.938
969.000,-3.040
970.000,-2.398
971.000,-0.777
972.000,-2.871
973.000,-2.261
974.000,0.020
975.000,-0.756
976.000,-2.681
977.000,-1.715
978.000,-0.917
979.000,-2.562
980.000,-2.744
981.000,-1.041
982.000,-2.932
983.000,-2.692
984.000,-2.593
985.000,-2.156
986.000,-1.896
987.000,-2.439
988.000,-1.182
989.000,0.213
990.000,-3.988
991.000,-1.027
992.000,-1.320
993.000,-1.645
994.000,-1.245
995.000,-1.201
996.000,-1.214
997.000,-1.392
998.000,-1.316
999.000,-0.738
1000.000,-2.241
