24/03/2022 11:09:32
Spectrometer: USB2G54090
Integration time (ms): 140.0
Scans averaged: 15

Wavelength,Intensity
350.000,1.842
351.000,1.705
352.000,1.846
353.000,0.865
354.000,0.215
355.000,0.351
356.000,0.078
357.000,0.434
358.000,-2.395
359.000,-2.948
360.000,-5.702
361.000,-6.519
362.000,-8.986
363.000,-15.295
364.000,-20.008
365.000,-25.314
366.000,-38.468
367.000,-49.687
368.000,-69.061
369.000,-83.422
370.000,-95.908
371.000,-104.312
372.000,-127.793
373.000,-133.491
374.000,-134.378
375.000,-139.221
376.000,-127.561
377.000,-115.709
378.000,-104.632
379.000,-93.228
380.000,-78.327
381.000,-65.718
382.000,-55.813
383.000,-48.498
384.000,-38.260
385.000,-38.270
386.000,-31.686
387.000,-16.237
388.000,-18.601
389.000,-16.403
390.000,-12.239
391.000,-9.673
392.000,-8.282
393.000,-6.539
394.000,-5.270
395.000,-4.095
396.000,-3.720
397.000,-1.560
398.000,-0.017
399.000,0.873
400.000,2.147
401.000,2.694
402.000,2.870
403.000,3.729
404.000,3.680
405.000,4.868
406.000,7.074
407.000,6.166
408.000,6.308
409.000,5.833
410.000,6.372
411.000,8.032
412.000,9.483
413.000,10.140
414.000,8.897
415.000,12.046
416.000,12.725
417.000,13.632
418.000,14.482
419.000,14.909
420.000,17.344
421.000,19.785
422.000,21.059
423.000,21.955
424.000,24.620
425.000,27.723
426.000,30.170
427.000,31.679
428.000,34.105
429.000,38.813
430.000,42.501
431.000,47.240
432.000,51.611
433.000,57.143
434.000,63.283
435.000,69.620
436.000,76.943
437.000,86.296
438.000,95.656
439.000,107.721
440.000,119.486
441.000,129.452
442.000,145.046
443.000,163.419
444.000,173.683
445.000,189.420
446.000,208.762
447.000,223.624
448.000,242.792
449.000,251.782
450.000,284.256
451.000,304.856
452.000,319.267
453.000,343.233
454.000,364.619
455.000,387.709
456.000,416.028
457.000,449.074
458.000,474.542
459.000,504.592
460.000,550.805
461.000,580.569
462.000,624.804
463.000,660.440
464.000,703.901
465.000,746.628
466.000,806.655
467.000,846.772
468.000,918.912
469.000,966.980
470.000,1013.963
471.000,1128.217
472.000,1197.735
473.000,1242.860
474.000,1326.663
475.000,1423.213
476.000,1491.943
477.000,1647.393
478.000,1722.016
