24/03/2022 11:12:53
Spectrometer: USB2G54090
Integration time (ms): 185.0
Scans averaged: 15

Wavelength,Intensity
350.000,1.400
351.000,1.923
352.000,2.086
353.000,2.239
354.000,1.374
355.000,3.437
356.000,2.297
357.000,2.438
358.000,3.910
359.000,3.003
360.000,3.919
361.000,2.974
362.000,2.995
363.000,3.492
364.000,4.084
365.000,3.421
366.000,6.330
367.000,5.952
368.000,5.997
369.000,6.549
370.000,7.058
371.000,7.219
372.000,6.004
373.000,8.206
374.000,6.714
375.000,5.860
376.000,6.701
377.000,8.652
378.000,6.117
379.000,6.214
380.000,6.846
381.000,5.017
382.000,3.447
383.000,6.804
384.000,4.554
385.000,4.887
386.000,0.581
387.000,9.627
388.000,5.062
389.000,6.437
390.000,4.171
391.000,5.000
392.000,4.942
393.000,4.937
394.000,5.239
395.000,5.120
396.000,3.267
397.000,5.058
398.000,5.444
399.000,6.406
400.000,6.564
401.000,5.980
402.000,5.812
403.000,6.479
404.000,5.633
405.000,5.714
406.000,6.247
407.000,7.353
408.000,5.942
409.000,7.088
410.000,8.127
411.000,7.547
412.000,8.195
413.000,9.564
414.000,10.425
415.000,8.803
416.000,8.451
417.000,9.066
418.000,10.924
419.000,9.800
420.000,11.873
421.000,13.255
422.000,13.520
423.000,13.395
424.000,13.119
425.000,15.141
426.000,15.815
427.000,16.667
428.000,17.584
429.000,20.221
430.000,22.788
431.000,23.581
432.000,24.704
433.000,29.243
434.000,30.778
435.000,33.170
436.000,37.096
437.000,41.414
438.000,47.081
439.000,50.763
440.000,54.890
441.000,59.762
442.000,66.116
443.000,75.303
444.000,85.070
445.000,90.025
446.000,98.763
447.000,106.997
448.000,118.568
449.000,124.111
450.000,141.425
451.000,154.481
452.000,164.540
453.000,176.423
454.000,188.777
455.000,204.522
456.000,221.399
457.000,238.867
458.000,256.182
459.000,280.174
460.000,305.295
461.000,329.880
462.000,359.494
463.000,381.199
464.000,414.948
465.000,446.993
466.000,485.098
467.000,516.576
468.000,573.266
469.000,611.722
470.000,648.013
471.000,724.178
472.000,783.717
473.000,827.073
474.000,895.506
475.000,970.033
476.000,1025.886
477.000,1150.921
478.000,1217.329
479.000,1267.010
480.000,1414.807
481.000,1510.435
482.000,1602.832
483.000,1729.709
484.000,1842.206
485.000,1961.068
486.000,2098.456
487.000,2194.150
488.000,2281.289
489.000,2498.603
490.000,2577.972
491.000,2690.269
492.000,2812.519
493.000,2905.838
494.000,3071.827
495.000,3118.993
496.000,3264.997
497.000,3325.522
498.000,3369.130
499.000,3474.620
500.000,3476.131
501.000,3580.616
502.000,3688.254
503.000,3662.161
504.000,3714.434
505.000,3758.351
506.000,3808.328
507.000,3835.106
508.000,3778.784
509.000,3794.332
510.000,3748.271
511.000,3836.298
512.000,3789.907
513.000,3839.564
514.000,3759.947
515.000,3735.765
516.000,3704.692
517.000,3611.814
518.000,3651.715
519.000,3587.615
520.000,3573.575
521.000,3529.594
522.000,3507.003
523.000,3441.742
524.000,3343.773
525.000,3335.896
526.000,3228.134
527.000,3171.405
528.000,3120.496
529.000,3028.259
530.000,3033.624
531.000,2966.864
532.000,2889.324
533.000,2842.339
534.000,2792.567
535.000,2700.733
536.000,2632.957
537.000,2535.252
538.000,2511.417
539.000,2476.324
540.000,2430.579
541.000,2367.749
542.000,2281.480
543.000,2256.539
544.000,2195.787
545.000,2143.927
546.000,2058.992
547.000,2013.294
548.000,1953.593
549.000,1891.820
550.000,1838.024
551.000,1779.510
552.000,1711.733
553.000,1664.672
554.000,1595.338
555.000,1526.305
556.000,1476.139
557.000,1407.707
558.000,1379.872
559.000,1332.382
560.000,1271.145
561.000,1231.617
562.000,1173.960
563.000,1139.622
564.000,1089.898
565.000,1049.018
566.000,1010.276
