24/03/2022 11:08:36
Spectrometer: USB2G54090
Integration time (ms): 140.0
Scans averaged: 15

Wavelength,Intensity
350.000,0.833
351.000,0.674
352.000,1.613
353.000,1.087
354.000,1.729
355.000,0.771
356.000,0.513
357.000,-0.522
358.000,-2.824
359.000,-2.737
360.000,-4.829
361.000,-5.770
362.000,-8.792
363.000,-14.274
364.000,-20.193
365.000,-26.473
366.000,-40.853
367.000,-50.931
368.000,-68.559
369.000,-81.601
370.000,-94.986
371.000,-105.397
372.000,-128.820
373.000,-133.381
374.000,-135.156
375.000,-137.950
376.000,-126.959
377.000,-114.543
378.000,-104.652
379.000,-92.814
380.000,-78.822
381.000,-66.836
382.000,-54.945
383.000,-47.960
384.000,-36.558
385.000,-37.737
386.000,-32.359
387.000,-16.686
388.000,-17.760
389.000,-15.843
390.000,-12.268
391.000,-10.137
392.000,-8.280
393.000,-7.001
394.000,-5.191
395.000,-4.268
396.000,-2.605
397.000,-0.513
398.000,-0.365
399.000,1.509
400.000,2.961
401.000,3.615
402.000,2.199
403.000,2.265
404.000,5.364
405.000,4.624
406.000,5.639
407.000,5.932
408.000,6.514
409.000,5.514
410.000,6.917
411.000,9.176
412.000,9.248
413.000,10.079
414.000,10.389
415.000,10.144
416.000,11.397
417.000,12.826
418.000,14.180
419.000,15.684
420.000,17.017
421.000,18.802
422.000,21.656
423.000,21.874
424.000,23.410
425.000,27.138
426.000,29.900
427.000,31.906
428.000,34.546
429.000,38.874
430.000,43.082
431.000,46.044
432.000,50.731
433.000,57.364
434.000,64.662
435.000,70.299
436.000,78.248
437.000,85.373
438.000,95.211
439.000,107.623
440.000,118.568
441.000,128.626
442.000,142.164
443.000,164.887
444.000,173.822
445.000,192.038
446.000,209.203
447.000,223.183
448.000,241.088
449.000,252.035
450.000,285.054
451.000,304.429
452.000,318.594
453.000,340.562
454.000,365.335
455.000,387.725
456.000,416.605
457.000,454.243
458.000,473.520
459.000,513.246
460.000,555.529
461.000,582.487
462.000,622.503
463.000,662.606
464.000,709.731
465.000,747.243
466.000,805.739
467.000,847.381
468.000,929.811
469.000,977.262
470.000,1018.207
471.000,1127.936
472.000,1198.853
473.000,1253.671
474.000,1336.626
475.000,1417.463
476.000,1501.463
477.000,1656.333
478.000,1731.744
479.000,1779.619
