24/03/2022 11:14:44
Spectrometer: USB2G54090
Integration time (ms): 185.0
Scans averaged: 15

Wavelength,Intensity
350.000,1.854
351.000,2.013
352.000,2.216
353.000,3.024
354.000,2.836
355.000,3.269
356.000,2.173
357.000,2.633
358.000,3.924
359.000,3.393
360.000,3.418
361.000,3.161
362.000,4.297
363.000,3.333
364.000,3.569
365.000,5.872
366.000,9.246
367.000,7.402
368.000,10.899
369.000,10.581
370.000,12.827
371.000,15.714
372.000,14.021
373.000,15.567
374.000,17.082
375.000,17.059
376.000,15.960
377.000,15.764
378.000,12.251
379.000,12.032
380.000,12.811
381.000,10.006
382.000,8.710
383.000,10.543
384.000,7.543
385.000,7.947
386.000,2.488
387.000,10.503
388.000,5.567
389.000,8.419
390.000,6.668
391.000,6.133
392.000,6.313
393.000,5.567
394.000,5.362
395.000,5.808
396.000,3.966
397.000,5.789
398.000,5.301
399.000,6.829
400.000,6.758
401.000,6.637
402.000,5.756
403.000,7.579
404.000,6.039
405.000,5.859
406.000,7.052
407.000,7.942
408.000,7.966
409.000,6.792
410.000,7.898
411.000,8.507
412.000,9.347
413.000,10.079
414.000,10.438
415.000,10.276
416.000,9.265
417.000,11.275
418.000,12.144
419.000,11.512
420.000,13.410
421.000,14.618
422.000,15.453
423.000,15.142
424.000,15.377
425.000,16.783
426.000,17.390
427.000,16.978
428.000,17.482
429.000,20.580
430.000,23.087
431.000,24.670
432.000,25.694
433.000,30.524
434.000,30.189
435.000,35.106
436.000,39.456
437.000,41.776
438.000,48.223
439.000,53.448
440.000,55.645
441.000,61.351
442.000,67.046
443.000,77.611
444.000,83.975
445.000,89.272
446.000,100.594
447.000,106.228
448.000,116.674
449.000,124.800
450.000,143.492
451.000,151.941
452.000,162.157
453.000,176.345
454.000,188.094
455.000,204.358
456.000,218.377
457.000,239.738
458.000,251.830
459.000,277.730
460.000,303.669
461.000,324.470
462.000,352.884
463.000,381.638
464.000,408.895
465.000,444.803
466.000,482.101
467.000,514.988
468.000,571.826
469.000,611.195
470.000,640.604
471.000,718.928
472.000,765.404
473.000,810.481
474.000,885.652
475.000,953.522
476.000,1019.376
477.000,1149.105
478.000,1206.346
479.000,1246.833
480.000,1396.039
481.000,1494.394
482.000,1578.653
483.000,1711.764
484.000,1826.408
485.000,1926.156
486.000,2067.322
487.000,2168.870
488.000,2244.950
489.000,2461.892
490.000,2548.797
491.000,2657.892
492.000,2767.187
493.000,2868.732
494.000,3030.768
495.000,3071.232
496.000,3215.426
497.000,3281.059
498.000,3326.036
499.000,3418.942
500.000,3427.083
501.000,3521.937
502.000,3635.217
503.000,3598.810
504.000,3657.010
505.000,3700.806
506.000,3770.621
507.000,3780.818
508.000,3733.111
509.000,3742.683
510.000,3701.907
511.000,3793.950
512.000,3746.435
513.000,3781.976
514.000,3704.449
515.000,3678.761
516.000,3654.890
517.000,3556.208
518.000,3589.415
519.000,3544.229
520.000,3517.353
521.000,3481.923
522.000,3459.252
523.000,3393.671
524.000,3297.049
525.000,3276.677
526.000,3188.312
527.000,3113.724
528.000,3077.506
529.000,2991.382
530.000,2987.287
531.000,2930.189
532.000,2842.707
533.000,2797.632
534.000,2759.370
535.000,2663.737
536.000,2580.388
537.000,2490.214
538.000,2478.484
539.000,2433.442
540.000,2384.129
541.000,2334.502
542.000,2239.743
543.000,2221.747
544.000,2152.576
545.000,2098.529
546.000,2029.330
547.000,1986.978
548.000,1920.040
549.000,1867.761
550.000,1813.678
551.000,1753.496
552.000,1684.382
553.000,1642.689
554.000,1569.034
555.000,1505.393
556.000,1465.087
557.000,1382.349
558.000,1355.679
559.000,1305.864
560.000,1258.354
561.000,1220.058
562.000,1157.775
563.000,1116.563
564.000,1072.219
565.000,1022.911
566.000,996.321
567.000,951.971
568.000,910.539
569.000,902.104
570.000,855.689
571.000,823.443
572.000,792.368
573.000,771.325
574.000,750.698
575.000,713.876
576.000,696.800
577.000,667.657
578.000,652.093
579.000,622.279
580.000,597.222
581.000,572.550
582.000,545.153
583.000,523.565
584.000,519.608
585.000,499.393
586.000,477.190
587.000,455.580
588.000,444.837
589.000,423.822
590.000,417.738
591.000,404.212
592.000,385.120
593.000,366.367
594.000,355.980
595.000,340.719
596.000,324.979
597.000,316.220
598.000,306.766
599.000,292.375
600.000,278.729
601.000,272.096
602.000,257.106
603.000,251.267
604.000,238.959
605.000,226.703
606.000,220.714
607.000,210.054
608.000,201.928
609.000,195.385
610.000,189.873
611.000,180.986
612.000,177.506
613.000,175.607
614.000,157.842
615.000,162.865
616.000,146.674
617.000,143.142
618.000,136.531
619.000,130.677
620.000,126.163
621.000,121.329
622.000,126.681
623.000,111.340
624.000,109.696
625.000,105.945
626.000,104.247
627.000,99.623
628.000,93.583
629.000,93.262
630.000,89.752
631.000,86.824
632.000,84.193
633.000,79.489
634.000,143.133
635.000,71.290
636.000,71.977
637.000,69.612
638.000,69.121
639.000,65.312
640.000,61.160
641.000,61.174
642.000,59.542
643.000,56.833
644.000,52.499
645.000,53.206
646.000,49.069
647.000,49.403
648.000,46.434
649.000,44.050
650.000,43.993
651.000,42.975
652.000,42.886
653.000,39.984
654.000,37.518
655.000,34.625
656.000,36.268
657.000,35.784
658.000,33.422
659.000,33.470
660.000,31.197
661.000,29.990
662.000,28.071
663.000,27.297
664.000,27.027
665.000,25.479
666.000,25.282
667.000,23.026
668.000,23.099
669.000,21.722
670.000,20.760
671.000,20.296
672.000,18.462
673.000,17.832
674.000,16.792
675.000,16.791
676.000,17.218
677.000,14.879
678.000,17.018
679.000,14.925
680.000,14.269
681.000,13.923
682.000,13.533
683.000,12.429
684.000,13.395
685.000,12.080
686.000,13.107
687.000,11.685
688.000,10.189
689.000,11.956
690.000,10.233
691.000,10.861
692.000,9.817
693.000,10.276
694.000,9.600
695.000,9.555
696.000,10.444
697.000,7.457
698.000,7.567
699.000,7.864
700.000,8.410
701.000,8.206
702.000,8.831
703.000,7.683
704.000,8.538
705.000,6.429
706.000,6.558
707.000,7.050
708.000,5.598
709.000,5.854
710.000,6.427
711.000,6.153
712.000,6.719
713.000,5.470
714.000,5.667
715.000,6.904
716.000,5.188
717.000,4.569
718.000,4.499
719.000,3.741
720.000,4.838
721.000,5.029
722.000,5.295
723.000,3.280
724.000,2.583
725.000,3.315
726.000,5.111
727.000,3.877
728.000,3.601
729.000,3.401
730.000,2.435
731.000,3.605
732.000,4.517
733.000,3.776
734.000,4.028
735.000,2.555
736.000,3.676
737.000,2.354
738.000,2.112
739.000,2.580
740.000,3.376
741.000,2.367
742.000,2.430
743.000,2.844
744.000,3.419
745.000,4.363
746.000,3.199
747.000,2.649
748.000,3.038
749.000,2.268
750.000,2.321
751.000,2.276
752.000,2.454
753.000,0.840
754.000,3.152
755.000,2.701
756.000,1.538
757.000,3.358
758.000,0.679
759.000,1.058
760.000,2.825
761.000,1.766
762.000,1.366
763.000,2.297
764.000,1.599
765.000,1.424
766.000,2.366
767.000,1.984
768.000,1.832
769.000,1.630
770.000,2.216
771.000,1.468
772.000,1.671
773.000,2.198
774.000,1.565
775.000,1.394
776.000,2.579
777.000,1.733
778.000,1.408
779.000,2.688
780.000,2.033
781.000,1.450
782.000,1.499
783.000,1.864
784.000,1.920
785.000,1.819
786.000,1.762
787.000,1.491
788.000,1.415
789.000,2.773
790.000,0.473
791.000,2.139
792.000,1.714
793.000,0.559
794.000,1.639
795.000,1.324
796.000,1.207
797.000,0.902
798.000,0.774
799.000,0.137
800.000,2.065
