24/03/2022 10:35:36
Spectrometer: USB2G54090
Integration time (ms): 140.0
Scans averaged: 15

Wavelength,Intensity
350.000,0.623
351.000,-1.073
352.000,-0.446
353.000,-0.214
354.000,0.035
355.000,-8.391
356.000,-1.147
357.000,-1.227
358.000,-10.370
359.000,-8.460
360.000,-10.481
361.000,-10.965
362.000,-15.902
363.000,-25.757
364.000,-33.843
365.000,-41.719
366.000,-67.404
367.000,-75.799
368.000,-99.823
369.000,-113.271
370.000,-138.956
371.000,-149.000
372.000,-167.123
373.000,-152.334
374.000,-170.573
375.000,-182.622
376.000,-155.187
377.000,-139.930
378.000,-134.202
379.000,-111.362
380.000,-94.113
381.000,-88.528
382.000,-69.711
383.000,-64.324
384.000,-44.344
385.000,-43.478
386.000,-25.033
387.000,-17.958
388.000,-25.833
389.000,-30.483
390.000,-17.659
391.000,-14.340
392.000,-11.854
393.000,-11.303
394.000,-8.157
395.000,-11.665
396.000,-5.729
397.000,-3.070
398.000,-1.328
399.000,0.996
400.000,0.867
401.000,1.733
402.000,3.217
403.000,-0.346
404.000,1.653
405.000,3.451
406.000,6.163
407.000,7.875
408.000,7.759
409.000,9.552
410.000,10.103
411.000,10.490
412.000,14.268
413.000,15.424
414.000,17.308
415.000,18.092
416.000,20.931
417.000,22.378
418.000,21.790
419.000,29.280
420.000,31.871
421.000,31.888
422.000,35.138
423.000,43.017
424.000,48.761
425.000,50.604
426.000,56.051
427.000,65.334
428.000,69.594
429.000,74.866
430.000,81.111
431.000,93.459
432.000,102.012
433.000,100.572
434.000,121.224
435.000,133.900
436.000,144.418
437.000,161.581
438.000,179.208
439.000,199.529
440.000,218.132
441.000,232.545
442.000,256.039
443.000,285.053
444.000,305.172
445.000,330.610
446.000,358.728
447.000,376.005
448.000,404.409
449.000,424.878
450.000,472.679
451.000,499.543
452.000,516.526
453.000,546.738
454.000,579.209
455.000,600.508
456.000,642.506
457.000,684.660
458.000,712.299
459.000,768.878
460.000,817.094
461.000,855.232
462.000,909.504
463.000,951.777
464.000,1006.243
465.000,1053.751
466.000,1130.019
467.000,1169.185
468.000,1263.812
469.000,1313.140
470.000,1371.015
471.000,1498.445
472.000,1571.679
473.000,1620.112
474.000,1713.650
475.000,1801.700
476.000,1875.162
477.000,2035.669
478.000,2118.992
479.000,2140.106
480.000,2334.601
481.000,2422.541
482.000,2506.986
483.000,2634.239
484.000,2738.215
485.000,2833.086
486.000,2969.877
487.000,3027.027
488.000,3056.504
489.000,3276.883
490.000,3306.903
491.000,3377.142
492.000,3436.376
493.000,3475.784
494.000,3592.089
495.000,3563.305
496.000,3655.617
497.000,3652.880
498.000,3619.311
499.000,3636.237
500.000,3577.027
501.000,3605.006
502.000,3650.954
503.000,3552.766
504.000,3535.847
505.000,3515.239
506.000,3515.447
507.000,3468.616
508.000,3365.978
509.000,3309.149
510.000,3203.787
511.000,3245.961
512.000,3148.933
513.000,3129.639
514.000,3015.334
515.000,2948.044
516.000,2891.002
517.000,2765.509
518.000,2769.243
519.000,2688.727
520.000,2641.219
521.000,2590.457
522.000,2534.979
523.000,2450.931
524.000,2360.228
525.000,2319.185
526.000,2222.314
527.000,2152.890
528.000,2093.303
529.000,2016.166
530.000,1999.715
531.000,1936.648
532.000,1867.073
533.000,1809.571
534.000,1767.698
535.000,1690.209
536.000,1625.612
537.000,1562.604
538.000,1543.976
539.000,1493.940
540.000,1455.226
541.000,1412.596
542.000,1345.527
543.000,1318.510
544.000,1281.125
545.000,1233.655
