24/03/2022 10:21:49
Spectrometer: USB2G54090
Integration time (ms): 650.0
Scans averaged: 10

Wavelength,Intensity
350.000,3.052
351.000,3.793
352.000,2.037
353.000,2.992
354.000,1.693
355.000,4.987
356.000,0.635
357.000,-0.277
358.000,2.466
359.000,-0.168
360.000,-3.509
361.000,-5.929
362.000,-11.170
363.000,-15.477
364.000,-22.038
365.000,-35.417
366.000,-41.432
367.000,-64.756
368.000,-83.397
369.000,-99.399
370.000,-112.478
371.000,-122.126
372.000,-126.190
373.000,-125.120
374.000,-147.134
375.000,-136.328
376.000,-107.510
377.000,-85.463
378.000,-70.286
379.000,-45.047
380.000,-30.286
381.000,4.128
382.000,25.894
383.000,55.801
384.000,88.536
385.000,120.825
386.000,149.468
387.000,188.318
388.000,264.797
389.000,318.392
390.000,385.924
391.000,472.922
392.000,550.438
393.000,668.648
394.000,750.759
395.000,834.313
396.000,1004.225
397.000,1140.367
398.000,1231.432
399.000,1335.852
400.000,1472.615
401.000,1598.674
402.000,1714.388
403.000,1861.259
404.000,1968.848
405.000,2077.492
406.000,2176.613
407.000,2224.844
408.000,2340.667
409.000,2435.342
410.000,2563.597
411.000,2705.257
412.000,2727.738
413.000,2818.055
414.000,2823.351
415.000,2917.597
416.000,2957.639
417.000,2964.134
418.000,3006.385
419.000,3079.656
420.000,3133.414
421.000,3081.532
422.000,3090.617
423.000,3089.505
424.000,3087.201
425.000,2945.514
426.000,3027.845
427.000,2985.131
428.000,2922.220
429.000,2934.401
430.000,2926.443
431.000,2946.433
432.000,2894.084
433.000,2830.340
434.000,2846.869
435.000,2803.758
436.000,2752.128
437.000,2772.004
438.000,2715.713
439.000,2710.049
440.000,2651.756
441.000,2571.879
442.000,2552.323
443.000,2572.374
444.000,2466.575
445.000,2403.674
446.000,2366.711
447.000,2220.929
448.000,2172.891
449.000,2021.928
450.000,2056.536
451.000,1973.502
452.000,1850.170
453.000,1766.430
454.000,1694.587
455.000,1610.577
456.000,1566.587
457.000,1526.555
458.000,1453.248
459.000,1414.440
460.000,1380.899
461.000,1326.167
462.000,1296.188
463.000,1244.461
464.000,1214.794
465.000,1167.736
466.000,1159.842
467.000,1115.882
468.000,1108.014
469.000,1087.393
470.000,1041.082
471.000,1056.758
472.000,1024.561
473.000,972.645
474.000,978.649
475.000,955.932
476.000,937.027
477.000,985.890
478.000,931.246
479.000,885.054
480.000,916.199
481.000,888.358
482.000,876.107
483.000,867.139
484.000,858.847
485.000,839.328
486.000,827.893
487.000,811.844
488.000,777.577
489.000,800.642
490.000,768.835
491.000,745.845
492.000,722.247
493.000,697.443
494.000,698.290
495.000,654.685
496.000,649.542
497.000,623.118
498.000,588.970
499.000,571.154
500.000,543.376
501.000,522.290
502.000,512.360
503.000,484.190
504.000,466.620
505.000,446.245
506.000,433.565
507.000,408.002
508.000,389.751
509.000,367.087
510.000,347.230
511.000,337.182
512.000,319.852
513.000,314.076
514.000,282.857
515.000,299.123
516.000,261.634
517.000,270.913
518.000,257.790
519.000,227.212
520.000,211.413
521.000,206.612
522.000,193.974
523.000,185.893
524.000,172.519
525.000,166.018
526.000,157.952
527.000,142.982
528.000,140.421
529.000,135.674
530.000,132.677
531.000,123.159
532.000,115.277
533.000,111.721
534.000,110.001
535.000,97.184
536.000,86.023
537.000,93.022
538.000,89.924
539.000,80.758
540.000,85.047
541.000,75.656
542.000,73.889
543.000,64.315
544.000,66.739
545.000,62.328
546.000,58.915
547.000,57.341
548.000,53.841
549.000,51.957
550.000,49.180
551.000,47.332
552.000,45.744
553.000,39.231
554.000,37.298
555.000,37.681
556.000,34.618
557.000,39.018
558.000,32.967
559.000,29.317
560.000,27.432
561.000,27.366
562.000,26.024
563.000,29.685
564.000,21.574
565.000,20.569
566.000,23.294
567.000,17.334
568.000,14.683
569.000,14.348
570.000,15.498
571.000,15.596
572.000,14.886
573.000,14.382
574.000,12.788
575.000,12.007
576.000,14.586
577.000,12.553
578.000,9.590
579.000,9.828
580.000,11.593
581.000,11.150
582.000,9.688
583.000,7.869
584.000,7.812
585.000,9.865
586.000,7.320
587.000,6.205
588.000,7.607
589.000,5.804
590.000,6.101
591.000,7.342
592.000,5.986
593.000,6.141
594.000,4.371
595.000,4.554
596.000,3.851
597.000,3.123
598.000,3.437
599.000,3.002
600.000,3.432
601.000,2.895
602.000,2.876
603.000,1.766
604.000,2.093
605.000,2.780
606.000,1.598
607.000,3.818
608.000,2.231
609.000,3.501
610.000,2.505
611.000,3.948
612.000,1.638
613.000,12.806
614.000,0.607
615.000,1.967
616.000,1.666
617.000,3.157
618.000,4.725
619.000,2.037
620.000,0.575
621.000,1.265
622.000,4.245
623.000,0.976
624.000,-0.053
625.000,-0.285
626.000,1.575
627.000,-0.203
628.000,1.283
629.000,1.946
630.000,0.212
631.000,0.888
632.000,0.782
633.000,0.775
634.000,87.376
635.000,1.690
636.000,0.933
637.000,-0.188
638.000,-0.761
639.000,0.200
640.000,-0.392
641.000,-0.335
642.000,0.643
643.000,0.156
644.000,-0.201
645.000,-0.280
646.000,-0.093
647.000,0.805
648.000,-1.597
649.000,-1.571
650.000,-0.015
651.000,-0.235
652.000,-2.434
653.000,-1.628
654.000,-1.024
655.000,-0.085
656.000,0.629
657.000,0.380
658.000,-0.507
659.000,1.454
660.000,1.125
661.000,0.100
662.000,-2.044
663.000,-0.141
664.000,-0.320
665.000,-0.694
666.000,-0.106
667.000,0.480
668.000,-3.113
669.000,-1.233
670.000,-0.441
671.000,0.074
672.000,0.208
673.000,-0.152
674.000,-0.855
675.000,-3.662
676.000,-0.357
677.000,-1.346
678.000,-1.363
679.000,-2.245
680.000,-0.087
681.000,-0.559
682.000,0.392
683.000,-1.187
684.000,-0.978
685.000,0.167
686.000,-0.909
687.000,-0.876
688.000,-1.211
689.000,-0.207
690.000,-2.866
691.000,-1.678
692.000,-0.455
693.000,-2.017
694.000,-1.499
695.000,-1.519
696.000,-0.541
697.000,-1.345
698.000,-2.602
699.000,-1.084
700.000,2.864
701.000,1.856
702.000,-0.461
703.000,-1.347
704.000,-0.046
705.000,-0.879
706.000,-1.601
707.000,-1.991
708.000,-1.468
709.000,-1.063
710.000,-0.859
711.000,-1.280
712.000,1.112
713.000,-1.794
714.000,-1.600
715.000,-2.812
716.000,-1.751
717.000,-2.001
718.000,-4.165
719.000,-2.108
720.000,-0.807
721.000,0.897
722.000,-2.168
723.000,-0.985
724.000,-1.069
725.000,-1.898
726.000,-1.552
727.000,-1.193
728.000,0.383
729.000,-1.058
730.000,-2.541
731.000,-1.954
732.000,-0.829
733.000,-1.241
734.000,-0.659
735.000,-0.409
736.000,1.221
737.000,-1.267
738.000,0.262
739.000,-1.222
740.000,-0.829
741.000,-2.315
742.000,-2.335
743.000,-1.287
744.000,-0.666
745.000,0.672
746.000,-2.479
747.000,-1.454
748.000,1.044
749.000,-2.695
750.000,-0.053
751.000,-1.462
752.000,0.392
753.000,-0.519
754.000,0.076
755.000,-1.452
756.000,-2.122
757.000,-1.786
758.000,-0.990
759.000,-1.005
760.000,0.750
761.000,-3.134
762.000,-2.451
763.000,-2.193
764.000,-2.368
765.000,-1.955
766.000,-1.683
767.000,-2.738
768.000,-2.791
769.000,-3.113
770.000,-2.322
771.000,-1.200
772.000,-2.464
773.000,-2.176
774.000,-1.718
775.000,-2.809
776.000,-2.101
777.000,0.222
778.000,-0.397
779.000,-2.382
780.000,1.108
781.000,-1.943
782.000,-0.178
783.000,-1.717
784.000,-2.193
785.000,-0.747
786.000,-2.104
787.000,-1.716
788.000,-1.611
789.000,-0.987
790.000,-1.198
791.000,-0.131
792.000,-0.599
793.000,-2.159
794.000,-1.793
795.000,-1.733
796.000,-2.686
797.000,-1.830
798.000,-1.016
799.000,-1.236
800.000,-2.741
801.000,-0.102
802.000,-1.901
803.000,-2.800
804.000,-1.298
805.000,-2.853
806.000,-0.510
807.000,0.499
808.000,-1.945
809.000,-1.533
810.000,-1.035
811.000,-2.048
812.000,-0.894
813.000,-1.930
814.000,-2.316
815.000,-2.588
816.000,-1.492
817.000,-1.584
818.000,2.051
819.000,-1.524
820.000,-2.202
821.000,-1.572
822.000,-3.298
823.000,-1.500
824.000,-2.326
825.000,-1.071
826.000,-2.977
827.000,-1.954
828.000,-3.349
829.000,-0.762
830.000,-1.033
831.000,-0.583
832.000,-1.927
833.000,-2.072
834.000,-1.731
835.000,-1.763
836.000,-1.231
837.000,-1.039
838.000,-2.159
839.000,-2.034
840.000,-0.534
841.000,-2.200
842.000,-2.669
843.000,-0.343
844.000,-1.438
845.000,-0.896
846.000,-1.222
847.000,-3.105
848.000,-2.935
849.000,-1.519
850.000,-0.940
851.000,-0.887
852.000,-2.787
853.000,-0.341
854.000,-1.464
855.000,-2.170
856.000,-2.637
857.000,-0.729
858.000,-1.302
859.000,-1.831
860.000,0.252
861.000,0.374
862.000,-3.409
863.000,-1.678
864.000,-1.892
865.000,-1.064
866.000,-3.833
867.000,-3.089
868.000,-1.148
869.000,-2.204
870.000,-1.446
871.000,-1.874
872.000,-3.541
873.000,-2.576
874.000,-1.311
875.000,-2.662
876.000,-2.200
877.000,-3.393
878.000,-0.606
879.000,-2.681
880.000,-4.535
881.000,-1.312
882.000,-0.988
883.000,-2.000
884.000,-1.702
885.000,-2.420
886.000,-2.880
887.000,-2.418
888.000,-2.891
889.000,-1.948
890.000,-1.287
891.000,-2.525
892.000,0.060
893.000,-0.193
894.000,-3.239
895.000,-3.486
896.000,-2.507
897.000,-4.444
898.000,-2.987
899.000,-3.313
900.000,-2.624
901.000,-2.171
902.000,-0.902
903.000,-2.082
904.000,-1.029
905.000,-2.248
906.000,-1.963
907.000,-2.947
908.000,-0.781
909.000,-2.158
910.000,-2.944
911.000,-3.601
912.000,0.106
913.000,-1.594
914.000,-0.160
915.000,-2.616
916.000,-2.118
917.000,-2.293
918.000,-0.527
919.000,-1.254
920.000,-0.126
921.000,-0.784
922.000,-1.219
923.000,-0.090
924.000,-2.305
925.000,-3.053
926.000,-3.542
927.000,-1.522
928.000,-2.033
929.000,-2.892
930.000,-1.371
931.000,-2.708
932.000,-0.432
933.000,-1.924
934.000,-2.190
935.000,-0.434
936.000,-1.108
937.000,-1.773
938.000,-2.315
939.000,-1.971
940.000,-2.946
941.000,-2.237
942.000,-0.898
943.000,-3.565
944.000,-2.109
945.000,-3.401
946.000,-4.117
947.000,-2.943
948.000,0.293
949.000,-2.900
950.000,-3.277
951.000,-2.934
952.000,-3.386
953.000,-1.829
954.000,-2.530
955.000,-1.233
956.000,-1.747
957.000,-3.752
958.000,-0.514
959.000,-1.227
960.000,-2.662
961.000,-2.339
962.000,-1.716
963.000,-2.397
964.000,-3.299
965.000,-2.766
966.000,0.268
967.000,-2.024
968.000,0.103
969.000,-3.247
970.000,-1.695
971.000,-1.068
972.000,-3.395
973.000,-1.185
974.000,51.521
975.000,2.229
976.000,-0.969
977.000,-3.007
978.000,-2.776
979.000,-0.515
980.000,-3.393
981.000,-2.208
982.000,-1.140
983.000,-2.281
984.000,-2.964
985.000,-1.560
986.000,-1.790
987.000,-0.035
988.000,-1.025
989.000,-0.004
990.000,-2.601
991.000,-1.048
992.000,0.022
993.000,-0.959
994.000,-3.734
995.000,-2.198
996.000,-1.879
997.000,-4.499
998.000,-2.983
999.000,-2.283
1000.000,-1.762
