24/03/2022 10:54:28
Spectrometer: USB2G54090
Integration time (ms): 150.0
Scans averaged: 15

Wavelength,Intensity
350.000,0.357
351.000,-0.684
352.000,-0.701
353.000,-2.493
354.000,-3.907
355.000,-4.319
356.000,-7.486
357.000,-11.421
358.000,-18.366
359.000,-21.950
360.000,-32.739
361.000,-44.473
362.000,-62.062
363.000,-85.103
364.000,-111.496
365.000,-143.437
366.000,-192.231
367.000,-253.996
368.000,-326.101
369.000,-393.527
370.000,-441.778
371.000,-500.007
372.000,-557.926
373.000,-611.062
374.000,-619.881
375.000,-640.230
376.000,-571.424
377.000,-523.394
378.000,-489.315
379.000,-430.772
380.000,-368.730
381.000,-301.857
382.000,-249.954
383.000,-212.172
384.000,-173.159
385.000,-143.053
386.000,-109.925
387.000,-82.349
388.000,-77.235
389.000,-60.402
390.000,-51.586
391.000,-42.744
392.000,-33.218
393.000,-29.408
394.000,-22.195
395.000,-16.825
396.000,-13.706
397.000,-9.898
398.000,-6.398
399.000,-4.265
400.000,-0.907
401.000,0.455
402.000,2.416
403.000,5.691
404.000,7.424
405.000,9.218
406.000,12.649
407.000,12.500
408.000,15.647
409.000,18.124
410.000,19.414
411.000,20.838
412.000,22.522
413.000,25.478
414.000,29.616
415.000,31.103
416.000,35.593
417.000,39.507
418.000,43.714
419.000,47.183
420.000,55.389
421.000,57.390
422.000,60.939
423.000,69.115
424.000,76.515
425.000,81.119
426.000,89.125
427.000,100.209
428.000,107.043
429.000,115.318
430.000,129.658
431.000,140.084
432.000,151.879
433.000,163.509
434.000,182.293
435.000,195.901
436.000,215.550
437.000,237.113
438.000,257.645
439.000,282.886
440.000,304.352
441.000,325.688
442.000,359.390
443.000,394.765
444.000,418.471
445.000,446.323
446.000,480.213
447.000,499.753
448.000,534.058
449.000,549.337
450.000,608.199
451.000,635.715
452.000,654.097
453.000,682.499
454.000,711.299
455.000,750.276
456.000,786.108
457.000,835.619
458.000,859.705
459.000,916.707
460.000,961.921
461.000,1003.762
462.000,1056.519
463.000,1096.774
464.000,1150.685
465.000,1199.578
466.000,1270.819
467.000,1313.633
468.000,1407.080
469.000,1463.638
470.000,1500.855
471.000,1639.363
472.000,1716.238
473.000,1757.782
474.000,1842.866
475.000,1938.327
476.000,2006.002
477.000,2178.475
478.000,2234.095
479.000,2260.120
480.000,2449.518
481.000,2546.158
482.000,2621.795
483.000,2741.671
484.000,2844.776
485.000,2945.464
486.000,3072.514
487.000,3130.517
488.000,3162.722
489.000,3364.577
490.000,3409.515
491.000,3464.202
492.000,3521.809
493.000,3555.163
494.000,3671.129
495.000,3653.757
496.000,3731.966
497.000,3714.844
498.000,3700.037
499.000,3730.459
500.000,3654.785
501.000,3688.631
502.000,3730.775
503.000,3619.920
504.000,3609.347
505.000,3586.599
506.000,3580.379
507.000,3541.265
508.000,3423.473
509.000,3376.753
510.000,3272.483
511.000,3304.976
512.000,3215.409
513.000,3200.016
514.000,3088.451
515.000,3019.881
516.000,2959.049
517.000,2845.554
518.000,2830.944
519.000,2754.729
520.000,2700.259
521.000,2651.068
522.000,2598.118
523.000,2514.564
524.000,2417.818
525.000,2372.087
526.000,2271.169
527.000,2203.791
528.000,2144.779
529.000,2055.580
530.000,2048.378
531.000,1977.104
532.000,1908.758
533.000,1856.206
534.000,1809.006
535.000,1734.186
536.000,1671.684
537.000,1596.560
538.000,1582.243
539.000,1532.306
540.000,1487.851
541.000,1442.073
542.000,1375.668
543.000,1347.533
544.000,1305.659
545.000,1263.672
546.000,1205.990
547.000,1175.798
548.000,1135.147
549.000,1089.825
550.000,1049.385
551.000,1009.584
552.000,967.875
553.000,935.960
554.000,892.350
555.000,850.103
556.000,817.757
557.000,770.648
558.000,751.095
559.000,725.379
560.000,687.101
561.000,665.943
562.000,627.804
563.000,605.848
564.000,584.001
565.000,552.440
566.000,532.745
567.000,504.199
568.000,485.840
569.000,475.592
570.000,454.941
571.000,433.991
572.000,416.959
573.000,400.759
574.000,387.635
575.000,365.526
576.000,358.171
577.000,339.975
578.000,328.471
579.000,311.633
580.000,302.421
581.000,291.145
582.000,271.198
583.000,263.378
584.000,259.337
585.000,245.112
586.000,235.272
587.000,225.459
588.000,213.914
589.000,207.824
590.000,200.341
591.000,193.532
592.000,186.203
593.000,179.186
594.000,172.471
595.000,163.694
596.000,157.264
597.000,149.099
598.000,146.778
599.000,143.011
600.000,135.430
601.000,129.881
602.000,123.668
603.000,120.602
604.000,113.757
605.000,108.677
606.000,103.126
607.000,98.857
608.000,96.686
609.000,92.955
610.000,88.402
611.000,85.911
612.000,82.639
613.000,89.577
614.000,74.534
615.000,75.090
616.000,68.754
617.000,68.049
618.000,63.815
619.000,59.421
620.000,58.104
621.000,57.832
622.000,58.481
623.000,50.006
624.000,51.355
625.000,48.656
626.000,48.969
627.000,44.363
628.000,43.266
629.000,42.859
630.000,40.683
631.000,39.925
632.000,38.969
633.000,37.312
634.000,62.418
635.000,30.202
636.000,30.971
637.000,31.238
638.000,31.357
639.000,30.572
640.000,28.656
641.000,29.291
642.000,26.324
643.000,25.485
644.000,24.461
645.000,23.896
646.000,21.539
647.000,21.705
648.000,20.225
649.000,19.526
650.000,20.212
651.000,16.677
652.000,18.377
653.000,18.352
654.000,17.454
655.000,17.199
656.000,16.320
657.000,14.331
658.000,16.166
659.000,14.413
660.000,13.831
661.000,13.550
662.000,13.301
663.000,13.968
664.000,10.384
665.000,10.366
666.000,10.387
667.000,9.803
668.000,10.307
669.000,11.101
670.000,10.330
671.000,10.659
672.000,8.822
673.000,7.585
674.000,8.532
675.000,8.487
