24/03/2022 10:58:33
Spectrometer: USB2G54090
Integration time (ms): 185.0
Scans averaged: 15

Wavelength,Intensity
350.000,0.514
351.000,1.119
352.000,0.634
353.000,1.186
354.000,2.343
355.000,3.595
356.000,3.001
357.000,1.879
358.000,0.897
359.000,0.429
360.000,0.610
361.000,-0.801
362.000,-0.898
363.000,-1.483
364.000,0.579
365.000,-1.557
366.000,-0.872
367.000,-3.229
368.000,-5.427
369.000,-4.894
370.000,-7.336
371.000,-8.334
372.000,-8.950
373.000,-10.140
374.000,-7.983
375.000,-11.729
376.000,-10.160
377.000,-8.392
378.000,-4.431
379.000,-4.836
380.000,-3.141
381.000,-3.689
382.000,-2.867
383.000,-0.195
384.000,-1.932
385.000,6.700
386.000,-0.401
387.000,1.858
388.000,2.994
389.000,2.575
390.000,2.447
391.000,3.333
392.000,3.345
393.000,4.237
394.000,4.909
395.000,4.980
396.000,4.334
397.000,5.598
398.000,4.803
399.000,4.425
400.000,6.137
401.000,6.264
402.000,5.876
403.000,7.730
404.000,8.495
405.000,8.185
406.000,8.805
407.000,9.383
408.000,9.883
409.000,8.447
410.000,10.092
411.000,11.180
412.000,11.067
413.000,12.030
414.000,13.968
415.000,15.209
416.000,14.983
417.000,16.665
418.000,19.273
419.000,19.376
420.000,23.082
421.000,23.931
422.000,26.058
423.000,28.568
424.000,31.980
425.000,33.209
426.000,37.682
427.000,42.908
428.000,45.646
429.000,48.276
430.000,56.427
431.000,61.198
432.000,68.801
433.000,73.804
434.000,83.254
435.000,92.003
436.000,101.301
437.000,111.142
438.000,121.035
439.000,135.064
440.000,148.913
441.000,160.410
442.000,175.994
443.000,201.850
444.000,216.892
445.000,232.904
446.000,254.108
447.000,265.358
448.000,291.633
449.000,299.819
450.000,340.503
451.000,359.869
452.000,378.742
453.000,399.834
454.000,425.416
455.000,450.448
456.000,480.837
457.000,515.309
458.000,540.164
459.000,582.216
460.000,619.604
461.000,651.256
462.000,697.649
463.000,726.858
464.000,776.494
465.000,818.338
466.000,875.873
467.000,910.129
468.000,989.943
469.000,1046.161
470.000,1082.166
471.000,1191.571
472.000,1255.565
473.000,1310.672
474.000,1391.616
475.000,1468.109
476.000,1540.789
477.000,1706.430
478.000,1768.199
479.000,1801.482
480.000,1982.880
481.000,2068.315
482.000,2144.063
483.000,2280.664
484.000,2397.377
485.000,2494.602
486.000,2627.574
487.000,2694.182
488.000,2750.684
489.000,2964.775
490.000,3021.370
491.000,3091.392
492.000,3174.535
493.000,3230.527
494.000,3365.202
495.000,3367.409
496.000,3474.907
497.000,3494.382
498.000,3491.134
499.000,3536.850
500.000,3493.987
501.000,3545.985
502.000,3611.190
503.000,3533.411
504.000,3548.267
505.000,3547.796
506.000,3554.055
507.000,3537.182
508.000,3445.694
509.000,3421.796
510.000,3339.984
511.000,3391.344
512.000,3308.559
513.000,3314.892
514.000,3199.542
515.000,3161.796
516.000,3111.812
517.000,2988.328
518.000,3010.524
519.000,2934.533
520.000,2881.933
521.000,2838.427
522.000,2783.054
523.000,2706.066
524.000,2618.998
525.000,2588.040
526.000,2485.967
527.000,2423.048
528.000,2372.913
529.000,2284.095
530.000,2271.475
531.000,2212.413
532.000,2136.378
533.000,2085.641
534.000,2038.827
535.000,1963.859
536.000,1895.062
537.000,1816.258
538.000,1802.994
539.000,1752.991
540.000,1711.712
541.000,1663.566
542.000,1587.252
543.000,1559.389
544.000,1518.081
545.000,1473.212
546.000,1409.001
547.000,1382.691
548.000,1320.898
549.000,1285.015
550.000,1247.511
551.000,1199.017
552.000,1140.116
553.000,1105.663
554.000,1059.766
555.000,1011.453
556.000,975.870
557.000,927.070
558.000,903.158
559.000,867.836
560.000,823.807
561.000,801.723
562.000,756.042
563.000,730.696
564.000,703.958
565.000,667.770
566.000,653.755
567.000,616.981
568.000,592.944
569.000,575.564
570.000,549.047
571.000,531.804
572.000,507.613
573.000,489.811
574.000,477.972
575.000,455.324
576.000,442.638
577.000,420.419
578.000,408.354
579.000,391.405
580.000,372.041
581.000,360.481
582.000,342.082
583.000,329.960
584.000,319.479
585.000,307.511
586.000,289.879
587.000,278.902
588.000,270.081
589.000,261.026
590.000,254.668
591.000,242.381
592.000,235.205
593.000,225.439
594.000,217.820
595.000,206.885
596.000,195.760
597.000,190.207
598.000,183.086
599.000,174.817
600.000,168.936
601.000,163.986
602.000,155.651
603.000,150.364
604.000,144.300
605.000,134.872
606.000,132.155
607.000,124.418
608.000,121.976
609.000,116.063
610.000,111.076
611.000,107.891
612.000,106.367
613.000,111.338
614.000,96.487
615.000,95.935
616.000,87.162
617.000,85.249
618.000,80.123
619.000,76.144
620.000,75.095
621.000,72.934
622.000,75.249
623.000,65.479
624.000,65.389
625.000,62.624
626.000,61.277
627.000,57.704
628.000,54.837
629.000,54.382
630.000,50.604
631.000,50.569
632.000,49.248
633.000,47.448
634.000,69.061
635.000,38.139
636.000,41.029
637.000,40.197
638.000,38.686
639.000,37.286
640.000,35.643
641.000,34.519
642.000,35.249
643.000,33.039
644.000,30.841
645.000,30.940
646.000,27.907
647.000,28.418
648.000,27.817
649.000,25.272
650.000,23.435
651.000,23.928
652.000,21.942
653.000,21.503
654.000,20.959
655.000,21.361
656.000,20.025
657.000,21.260
658.000,18.770
659.000,17.206
660.000,15.975
661.000,17.021
662.000,15.743
663.000,16.808
664.000,15.366
665.000,14.136
666.000,13.688
667.000,13.168
668.000,11.875
669.000,12.526
670.000,13.317
671.000,11.433
672.000,10.743
673.000,10.955
674.000,10.811
675.000,10.130
676.000,10.718
677.000,10.646
678.000,9.778
679.000,9.941
680.000,9.071
681.000,8.164
682.000,7.098
683.000,8.939
684.000,8.823
685.000,6.661
686.000,5.810
687.000,6.104
688.000,6.478
689.000,5.656
690.000,5.282
691.000,6.315
692.000,6.032
693.000,4.563
694.000,5.468
695.000,4.987
696.000,4.693
697.000,5.087
698.000,4.707
699.000,4.800
700.000,6.771
701.000,4.912
702.000,4.515
703.000,4.348
704.000,5.606
705.000,4.439
706.000,4.601
707.000,3.312
708.000,3.464
709.000,3.265
710.000,3.283
711.000,3.656
712.000,2.989
713.000,4.252
714.000,3.267
715.000,2.423
716.000,3.066
717.000,2.638
718.000,2.492
719.000,3.637
720.000,2.893
721.000,3.196
722.000,3.527
723.000,3.874
724.000,3.102
725.000,2.425
726.000,1.990
727.000,3.630
728.000,2.936
729.000,2.402
730.000,3.658
731.000,2.080
732.000,2.682
733.000,2.558
734.000,2.952
735.000,2.589
736.000,3.250
737.000,1.395
738.000,2.802
739.000,2.481
740.000,1.162
741.000,1.541
742.000,1.999
743.000,1.369
744.000,1.723
745.000,3.108
746.000,1.937
747.000,1.002
748.000,1.935
749.000,1.087
750.000,1.906
751.000,0.796
752.000,1.794
753.000,2.025
754.000,3.227
755.000,1.312
756.000,1.030
757.000,2.229
758.000,2.030
759.000,2.987
760.000,1.463
761.000,2.147
762.000,2.056
763.000,0.528
764.000,0.540
765.000,1.362
766.000,1.130
767.000,1.510
768.000,1.016
769.000,2.368
770.000,1.481
771.000,1.867
772.000,1.457
773.000,0.958
774.000,0.208
775.000,0.907
776.000,0.076
777.000,0.862
778.000,2.591
779.000,0.969
780.000,1.525
781.000,0.534
782.000,0.700
783.000,1.373
784.000,0.761
785.000,2.620
786.000,1.223
787.000,0.877
788.000,0.260
789.000,0.740
790.000,0.670
791.000,1.740
792.000,1.487
793.000,0.986
794.000,-0.255
795.000,0.807
796.000,-0.438
797.000,0.739
798.000,0.569
799.000,2.374
800.000,1.059
801.000,1.834
802.000,1.384
803.000,0.321
804.000,1.352
805.000,1.061
806.000,0.092
807.000,1.590
808.000,0.586
809.000,1.300
810.000,0.906
811.000,1.516
812.000,0.896
813.000,1.304
814.000,0.532
815.000,0.880
816.000,0.790
817.000,0.821
818.000,1.642
819.000,1.639
820.000,0.465
821.000,-0.425
822.000,-0.250
823.000,0.333
824.000,0.636
825.000,0.329
