24/03/2022 10:09:02
Spectrometer: USB2G54090
Integration time (ms): 850.0
Scans averaged: 10

Wavelength,Intensity
350.000,-0.096
351.000,1.217
352.000,-0.610
353.000,-0.723
354.000,-3.110
355.000,-2.150
356.000,-0.058
357.000,-1.539
358.000,-3.415
359.000,-4.828
360.000,-5.225
361.000,-5.872
362.000,-8.903
363.000,-11.683
364.000,-15.013
365.000,-18.936
366.000,-23.969
367.000,-29.855
368.000,-39.144
369.000,-50.234
370.000,-53.199
371.000,-45.062
372.000,-75.027
373.000,-61.516
374.000,-52.761
375.000,-61.366
376.000,-51.158
377.000,-47.562
378.000,-40.341
379.000,-34.694
380.000,-31.879
381.000,-26.677
382.000,-21.476
383.000,-17.304
384.000,-14.274
385.000,-13.007
386.000,-40.193
387.000,-55.635
388.000,-4.809
389.000,-4.722
390.000,-4.159
391.000,-0.909
392.000,-2.808
393.000,-1.611
394.000,-2.554
395.000,-1.162
396.000,-0.788
397.000,0.175
398.000,0.611
399.000,1.682
400.000,0.569
401.000,2.173
402.000,-0.088
403.000,-0.576
404.000,1.051
405.000,1.590
406.000,3.562
407.000,2.086
408.000,3.224
409.000,2.058
410.000,2.981
411.000,3.522
412.000,5.044
413.000,4.710
414.000,3.445
415.000,5.439
416.000,4.995
417.000,3.055
418.000,4.804
419.000,4.460
420.000,6.272
421.000,7.943
422.000,5.356
423.000,5.936
424.000,7.922
425.000,5.962
426.000,7.021
427.000,6.210
428.000,8.226
429.000,7.248
430.000,9.495
431.000,7.905
432.000,9.344
433.000,11.014
434.000,10.049
435.000,10.825
436.000,10.949
437.000,10.976
438.000,13.481
439.000,12.612
440.000,15.768
441.000,14.745
442.000,15.780
443.000,17.063
444.000,16.795
445.000,20.145
446.000,20.751
447.000,23.008
448.000,25.055
449.000,26.110
450.000,28.658
451.000,30.849
452.000,32.353
453.000,35.116
454.000,36.669
455.000,41.659
456.000,45.626
457.000,48.088
458.000,49.553
459.000,57.196
460.000,66.110
461.000,66.098
462.000,78.253
463.000,81.784
464.000,96.277
465.000,105.434
466.000,120.926
467.000,131.627
468.000,147.880
469.000,163.170
470.000,181.772
471.000,212.859
472.000,224.952
473.000,223.233
474.000,274.654
475.000,304.583
476.000,333.722
477.000,413.533
478.000,421.886
479.000,449.389
480.000,516.618
481.000,570.996
482.000,621.805
483.000,697.219
484.000,771.791
485.000,832.514
486.000,923.789
487.000,991.227
488.000,1052.930
489.000,1202.806
490.000,1271.920
491.000,1379.497
492.000,1469.989
493.000,1564.357
494.000,1710.793
495.000,1774.169
496.000,1924.440
497.000,2013.838
498.000,2107.995
499.000,2214.077
500.000,2300.926
501.000,2414.563
502.000,2563.653
503.000,2606.393
504.000,2717.325
505.000,2823.795
506.000,2927.826
507.000,3012.376
508.000,3045.327
509.000,3121.999
510.000,3165.935
511.000,3303.491
512.000,3337.710
513.000,3457.277
514.000,3444.357
515.000,3523.458
516.000,3549.283
517.000,3540.372
518.000,3651.832
519.000,3649.048
520.000,3684.557
521.000,3732.153
522.000,3767.692
523.000,3764.342
524.000,3727.642
525.000,3776.537
526.000,3704.894
527.000,3694.815
528.000,3700.153
529.000,3668.337
530.000,3716.615
531.000,3675.962
532.000,3636.124
533.000,3632.264
534.000,3630.932
535.000,3550.539
536.000,3487.820
537.000,3427.766
538.000,3439.370
539.000,3403.810
540.000,3392.452
541.000,3343.882
542.000,3241.956
543.000,3252.000
544.000,3207.349
545.000,3162.550
546.000,3074.023
547.000,3044.316
548.000,2973.093
549.000,2922.483
550.000,2855.818
551.000,2782.820
552.000,2700.072
553.000,2648.744
554.000,2560.586
555.000,2474.481
556.000,2421.776
557.000,2316.863
558.000,2287.213
559.000,2217.239
560.000,2145.547
561.000,2092.061
562.000,1997.563
563.000,1961.959
564.000,1888.064
565.000,1824.755
566.000,1780.521
567.000,1697.838
568.000,1640.288
569.000,1630.184
570.000,1566.370
571.000,1509.276
572.000,1463.608
573.000,1423.965
574.000,1388.288
575.000,1331.561
576.000,1309.056
577.000,1260.917
578.000,1227.544
579.000,1184.630
580.000,1147.040
581.000,1106.218
582.000,1059.878
583.000,1027.911
584.000,1021.348
585.000,981.060
586.000,940.524
587.000,908.609
588.000,878.064
589.000,857.001
590.000,836.343
591.000,806.154
592.000,787.012
