24/03/2022 10:53:26
Spectrometer: USB2G54090
Integration time (ms): 150.0
Scans averaged: 15

Wavelength,Intensity
350.000,0.271
351.000,-1.642
352.000,-0.071
353.000,-1.117
354.000,-3.289
355.000,-4.012
356.000,-8.389
357.000,-10.287
358.000,-17.912
359.000,-22.419
360.000,-32.518
361.000,-43.379
362.000,-63.209
363.000,-85.201
364.000,-109.753
365.000,-142.947
366.000,-194.179
367.000,-257.625
368.000,-324.077
369.000,-393.700
370.000,-441.798
371.000,-502.898
372.000,-561.036
373.000,-609.021
374.000,-623.572
375.000,-642.574
376.000,-571.396
377.000,-523.712
378.000,-486.645
379.000,-431.253
380.000,-372.796
381.000,-303.107
382.000,-254.229
383.000,-210.306
384.000,-171.299
385.000,-144.933
386.000,-111.759
387.000,-85.686
388.000,-77.347
389.000,-61.770
390.000,-52.492
391.000,-41.738
392.000,-33.510
393.000,-29.043
394.000,-20.795
395.000,-18.434
396.000,-13.795
397.000,-11.041
398.000,-5.867
399.000,-4.165
400.000,-1.388
401.000,0.347
402.000,2.970
403.000,5.195
404.000,6.711
405.000,9.129
406.000,11.533
407.000,12.210
408.000,14.726
409.000,18.621
410.000,18.872
411.000,20.419
412.000,21.565
413.000,25.169
414.000,27.653
415.000,31.944
416.000,33.079
417.000,39.093
418.000,41.825
419.000,47.681
420.000,52.626
421.000,56.810
422.000,60.468
423.000,67.681
424.000,74.297
425.000,81.150
426.000,90.439
427.000,98.984
428.000,103.156
429.000,115.588
430.000,126.807
431.000,142.036
432.000,151.120
433.000,161.231
434.000,185.702
435.000,197.067
436.000,213.830
437.000,235.570
438.000,255.582
439.000,283.429
440.000,306.856
441.000,323.884
442.000,356.063
443.000,396.421
444.000,416.143
445.000,447.444
446.000,481.586
447.000,501.970
448.000,538.088
449.000,549.211
450.000,607.873
451.000,643.027
452.000,655.924
453.000,691.487
454.000,720.022
455.000,753.033
456.000,790.417
457.000,842.558
458.000,868.502
459.000,918.219
460.000,966.504
461.000,1008.823
462.000,1070.141
463.000,1106.250
464.000,1154.836
465.000,1206.758
466.000,1278.054
467.000,1322.526
468.000,1419.706
469.000,1477.597
470.000,1517.611
471.000,1646.866
472.000,1729.641
473.000,1769.888
474.000,1859.079
475.000,1955.198
476.000,2021.915
477.000,2190.096
478.000,2258.415
479.000,2280.439
480.000,2476.228
481.000,2563.673
482.000,2630.095
483.000,2768.137
484.000,2877.804
485.000,2962.592
486.000,3097.895
487.000,3148.226
488.000,3180.815
489.000,3402.499
490.000,3424.492
491.000,3494.497
492.000,3558.927
493.000,3590.685
494.000,3718.190
495.000,3678.653
496.000,3757.438
497.000,3747.195
498.000,3736.139
499.000,3762.864
500.000,3682.904
501.000,3711.389
502.000,3743.986
503.000,3652.908
504.000,3644.956
505.000,3610.794
506.000,3607.467
507.000,3564.571
508.000,3450.965
509.000,3409.451
510.000,3297.316
511.000,3341.759
512.000,3237.961
513.000,3237.010
514.000,3114.040
515.000,3044.252
516.000,2978.597
517.000,2871.737
518.000,2852.438
519.000,2773.803
520.000,2716.964
521.000,2663.549
522.000,2610.637
523.000,2525.580
524.000,2427.070
525.000,2392.549
526.000,2295.381
527.000,2220.540
528.000,2164.212
529.000,2080.047
530.000,2065.822
531.000,1996.839
532.000,1923.428
533.000,1872.709
534.000,1829.483
535.000,1751.682
536.000,1683.116
537.000,1615.085
538.000,1593.591
539.000,1544.107
540.000,1501.707
541.000,1454.915
542.000,1390.569
543.000,1365.104
544.000,1313.888
545.000,1271.427
546.000,1210.679
547.000,1182.740
548.000,1141.014
549.000,1093.191
550.000,1062.052
551.000,1020.750
552.000,970.453
553.000,946.442
554.000,897.940
555.000,850.403
556.000,829.944
557.000,774.759
558.000,760.153
559.000,728.643
560.000,697.018
561.000,672.865
562.000,632.122
563.000,610.686
564.000,587.939
565.000,558.737
566.000,539.327
567.000,509.499
568.000,488.811
569.000,476.198
570.000,457.926
571.000,441.764
572.000,419.044
573.000,406.519
574.000,387.938
575.000,371.672
576.000,359.375
577.000,341.272
578.000,332.771
579.000,318.262
580.000,301.704
581.000,289.603
582.000,277.283
583.000,264.391
584.000,259.293
585.000,247.639
586.000,233.461
587.000,227.326
588.000,218.893
589.000,211.320
590.000,201.875
591.000,197.422
592.000,189.825
593.000,180.426
594.000,172.050
595.000,168.626
596.000,157.336
597.000,153.706
598.000,146.235
599.000,142.232
600.000,136.863
601.000,130.380
602.000,125.605
603.000,119.583
604.000,113.957
605.000,108.731
606.000,106.227
607.000,97.087
608.000,98.187
609.000,93.688
610.000,89.666
611.000,85.949
612.000,82.189
613.000,82.286
614.000,74.328
615.000,73.933
616.000,69.605
617.000,68.774
618.000,66.852
619.000,62.933
620.000,58.999
621.000,56.538
622.000,57.624
623.000,50.929
624.000,51.260
625.000,49.913
626.000,47.370
627.000,46.539
628.000,44.410
629.000,43.032
630.000,41.761
631.000,39.421
632.000,39.946
633.000,34.738
634.000,49.560
635.000,30.200
636.000,32.607
