24/03/2022 10:35:11
Spectrometer: USB2G54090
Integration time (ms): 140.0
Scans averaged: 15

Wavelength,Intensity
350.000,0.806
351.000,-0.802
352.000,-0.623
353.000,0.236
354.000,-0.810
355.000,-8.282
356.000,-1.629
357.000,-0.942
358.000,-9.925
359.000,-8.578
360.000,-8.937
361.000,-10.435
362.000,-15.637
363.000,-25.851
364.000,-34.512
365.000,-42.483
366.000,-68.878
367.000,-77.096
368.000,-101.865
369.000,-116.980
370.000,-142.146
371.000,-153.026
372.000,-169.377
373.000,-158.599
374.000,-175.372
375.000,-185.670
376.000,-158.495
377.000,-144.078
378.000,-137.117
379.000,-113.664
380.000,-97.698
381.000,-91.069
382.000,-70.446
383.000,-65.321
384.000,-45.915
385.000,-45.298
386.000,-25.623
387.000,-18.873
388.000,-27.345
389.000,-30.891
390.000,-18.360
391.000,-14.276
392.000,-11.920
393.000,-10.332
394.000,-8.316
395.000,-11.426
396.000,-3.952
397.000,-1.936
398.000,-0.964
399.000,1.439
400.000,1.381
401.000,1.080
402.000,3.310
403.000,-0.385
404.000,1.837
405.000,4.329
406.000,6.780
407.000,7.921
408.000,9.603
409.000,10.194
410.000,11.370
411.000,10.535
412.000,15.537
413.000,14.408
414.000,17.073
415.000,18.568
416.000,20.928
417.000,23.529
418.000,22.604
419.000,29.708
420.000,32.142
421.000,31.442
422.000,35.474
423.000,42.843
424.000,47.108
425.000,51.096
426.000,58.096
427.000,65.398
428.000,68.263
429.000,73.904
430.000,80.563
431.000,93.801
432.000,104.578
433.000,102.749
434.000,124.845
435.000,135.934
436.000,146.827
437.000,162.605
438.000,183.013
439.000,201.745
440.000,217.948
441.000,229.798
442.000,259.559
443.000,288.019
444.000,306.132
445.000,333.360
446.000,362.020
447.000,377.479
448.000,410.402
449.000,422.793
450.000,473.751
451.000,501.245
452.000,526.992
453.000,551.441
454.000,579.825
455.000,606.302
456.000,646.760
457.000,692.057
458.000,711.408
459.000,771.323
460.000,821.263
461.000,859.243
462.000,916.408
463.000,957.556
464.000,1012.559
465.000,1055.567
466.000,1136.355
467.000,1178.088
468.000,1273.592
469.000,1328.366
470.000,1377.219
471.000,1505.694
472.000,1578.697
473.000,1631.583
474.000,1718.575
475.000,1817.623
476.000,1894.258
477.000,2041.367
478.000,2125.964
479.000,2155.259
480.000,2351.578
481.000,2433.191
482.000,2503.473
483.000,2649.855
484.000,2756.296
485.000,2850.614
486.000,2978.036
487.000,3045.217
488.000,3069.735
489.000,3292.854
490.000,3329.946
491.000,3392.680
492.000,3454.742
493.000,3487.999
494.000,3602.821
495.000,3574.422
496.000,3670.210
497.000,3655.720
498.000,3640.001
499.000,3662.738
500.000,3599.260
501.000,3636.478
502.000,3665.109
503.000,3573.065
504.000,3553.895
505.000,3538.035
506.000,3523.673
507.000,3488.596
508.000,3360.974
509.000,3324.416
510.000,3235.969
511.000,3257.716
512.000,3165.105
513.000,3150.640
514.000,3034.338
515.000,2971.022
516.000,2912.401
517.000,2777.589
518.000,2782.399
519.000,2703.129
520.000,2654.891
521.000,2596.792
522.000,2549.424
523.000,2464.431
524.000,2368.310
525.000,2332.776
526.000,2237.393
527.000,2165.918
528.000,2118.070
529.000,2027.364
530.000,2007.924
531.000,1951.224
532.000,1878.425
533.000,1824.007
534.000,1783.567
535.000,1701.425
536.000,1630.228
537.000,1563.996
538.000,1551.481
539.000,1503.631
540.000,1460.474
541.000,1414.369
542.000,1348.921
543.000,1326.031
544.000,1283.388
545.000,1242.516
546.000,1186.950
547.000,1156.251
548.000,1111.861
549.000,1069.431
550.000,1034.341
551.000,996.881
552.000,948.736
553.000,911.787
554.000,877.314
555.000,834.028
556.000,805.133
557.000,757.050
558.000,736.565
559.000,708.584
560.000,682.418
561.000,656.414
562.000,625.223
563.000,593.514
564.000,568.735
565.000,547.777
566.000,521.831
567.000,489.465
568.000,476.667
569.000,465.724
570.000,443.029
571.000,430.789
572.000,407.895
573.000,393.184
574.000,383.689
575.000,363.908
576.000,346.265
577.000,330.597
578.000,323.373
579.000,305.268
580.000,296.670
581.000,282.927
582.000,268.961
583.000,258.637
584.000,256.590
585.000,239.816
586.000,231.664
587.000,221.416
588.000,214.010
589.000,204.189
590.000,202.883
591.000,194.082
592.000,184.196
593.000,176.333
594.000,170.214
595.000,161.322
596.000,149.860
597.000,152.045
598.000,144.587
599.000,140.048
600.000,134.325
601.000,124.292
602.000,124.071
603.000,118.896
604.000,115.410
605.000,107.453
606.000,103.313
607.000,98.944
608.000,95.848
609.000,90.261
610.000,86.123
611.000,82.493
612.000,80.775
613.000,71.054
614.000,71.056
615.000,69.179
616.000,65.803
617.000,61.549
618.000,52.608
619.000,53.960
620.000,56.281
621.000,54.871
622.000,47.719
623.000,47.991
624.000,49.152
625.000,48.181
626.000,46.296
627.000,42.921
628.000,43.108
629.000,38.838
630.000,39.392
631.000,40.016
632.000,36.453
633.000,34.247
634.000,-182.946
635.000,24.753
636.000,28.291
637.000,30.592
638.000,30.696
639.000,26.894
640.000,26.402
641.000,27.186
642.000,24.649
643.000,23.681
644.000,21.969
645.000,20.476
646.000,23.153
647.000,20.050
648.000,20.480
649.000,19.941
650.000,20.524
651.000,18.846
652.000,19.330
653.000,16.405
654.000,16.961
655.000,14.760
656.000,11.890
657.000,12.723
658.000,11.298
659.000,12.195
660.000,13.723
661.000,12.901
662.000,12.914
663.000,7.360
664.000,5.388
665.000,8.414
666.000,7.678
667.000,9.644
668.000,8.457
669.000,6.955
670.000,5.750
671.000,6.507
672.000,7.833
673.000,7.250
674.000,6.479
675.000,8.055
676.000,4.777
677.000,7.215
678.000,7.321
679.000,7.105
680.000,7.061
681.000,3.636
682.000,5.280
683.000,4.730
684.000,-2.299
685.000,6.242
686.000,5.644
687.000,5.130
688.000,5.925
689.000,2.353
690.000,5.081
691.000,4.058
692.000,3.375
693.000,4.726
694.000,6.066
695.000,1.398
696.000,0.858
697.000,3.517
698.000,3.628
699.000,2.743
700.000,-9.090
701.000,-1.685
702.000,-1.574
703.000,2.262
704.000,1.997
705.000,1.886
706.000,4.331
707.000,3.011
708.000,1.903
709.000,2.360
710.000,4.050
711.000,3.918
712.000,-3.637
713.000,2.457
714.000,2.565
715.000,1.844
716.000,0.643
717.000,-1.457
718.000,3.625
719.000,-0.467
720.000,1.723
721.000,1.099
722.000,-0.202
723.000,0.306
724.000,3.085
725.000,2.801
726.000,-0.985
727.000,-0.928
728.000,-3.971
729.000,-0.852
730.000,1.232
731.000,0.280
732.000,2.009
733.000,-2.179
734.000,-2.945
735.000,-2.010
736.000,-7.551
737.000,-0.764
738.000,-4.606
739.000,-3.033
740.000,-0.979
741.000,-0.996
742.000,-0.280
743.000,1.310
744.000,2.361
745.000,-6.127
746.000,0.170
747.000,1.348
748.000,-4.688
749.000,0.730
750.000,-7.302
751.000,-3.637
752.000,-0.406
753.000,-0.074
754.000,-7.857
755.000,-1.336
756.000,0.988
757.000,-6.712
758.000,-1.220
759.000,-0.744
760.000,-7.494
761.000,-3.948
762.000,0.858
763.000,0.049
764.000,1.635
765.000,0.537
766.000,0.740
767.000,1.644
768.000,0.999
769.000,0.914
770.000,1.677
771.000,0.531
772.000,0.972
773.000,1.433
774.000,-0.806
775.000,-1.664
776.000,1.650
777.000,2.742
778.000,1.187
779.000,1.045
780.000,-8.577
781.000,-1.044
782.000,-1.660
783.000,0.043
784.000,2.019
785.000,-7.144
786.000,-1.623
787.000,-1.634
788.000,-0.455
789.000,-4.309
790.000,0.936
791.000,-6.568
792.000,0.976
793.000,-0.094
794.000,0.759
795.000,-2.942
796.000,1.119
797.000,-0.660
798.000,-1.040
799.000,-3.148
800.000,0.545
801.000,-8.760
802.000,-1.356
803.000,-0.003
804.000,-0.753
805.000,-0.559
806.000,-1.795
807.000,-8.196
808.000,-2.192
809.000,-0.384
810.000,-0.711
811.000,1.565
812.000,0.131
813.000,-2.001
814.000,-4.413
815.000,-0.201
816.000,-0.886
817.000,-0.937
818.000,-14.376
819.000,-4.104
820.000,-1.963
821.000,-3.838
822.000,-1.159
823.000,-3.867
824.000,-0.182
825.000,1.151
826.000,0.116
827.000,0.999
828.000,-1.655
829.000,-1.398
830.000,-2.372
831.000,0.289
832.000,0.716
833.000,-0.125
834.000,-1.765
835.000,-1.407
836.000,-0.593
837.000,1.601
838.000,0.232
839.000,-0.671
840.000,-1.391
