24/03/2022 10:05:11
Spectrometer: USB2G54090
Integration time (ms): 850.0
Scans averaged: 10

Wavelength,Intensity
350.000,1.890
351.000,2.077
352.000,0.888
353.000,1.869
354.000,1.137
355.000,0.089
356.000,1.204
357.000,3.130
358.000,1.083
359.000,-0.099
360.000,-1.597
361.000,-4.502
362.000,-5.556
363.000,-3.254
364.000,-8.784
365.000,-9.658
366.000,-15.127
367.000,-20.903
368.000,-24.956
369.000,-31.837
370.000,-34.182
371.000,-26.485
372.000,-42.224
373.000,-27.939
374.000,-31.359
375.000,-35.720
376.000,-20.619
377.000,-24.134
378.000,-15.800
379.000,-17.162
380.000,-10.401
381.000,-10.236
382.000,-8.986
383.000,-9.114
384.000,-2.953
385.000,-4.169
386.000,-8.053
387.000,-13.279
388.000,2.032
389.000,1.950
390.000,2.037
391.000,3.986
392.000,0.766
393.000,2.127
394.000,1.223
395.000,3.047
396.000,4.007
397.000,3.333
398.000,2.729
399.000,3.477
400.000,3.070
401.000,3.253
402.000,4.595
403.000,3.543
404.000,4.039
405.000,3.558
406.000,6.857
407.000,5.886
408.000,4.853
409.000,4.705
410.000,6.392
411.000,5.671
412.000,6.957
413.000,7.099
414.000,6.224
415.000,8.107
416.000,9.604
417.000,8.258
418.000,7.652
419.000,6.744
420.000,9.874
421.000,9.062
422.000,8.136
423.000,9.109
424.000,10.306
425.000,9.138
426.000,9.657
427.000,9.784
428.000,11.284
429.000,10.123
430.000,11.616
431.000,11.860
432.000,13.241
433.000,13.017
434.000,13.830
435.000,14.116
436.000,14.894
437.000,12.471
438.000,16.188
439.000,16.932
440.000,18.841
441.000,17.218
442.000,18.838
443.000,19.696
444.000,21.076
445.000,22.339
446.000,21.761
447.000,23.886
448.000,26.930
449.000,28.469
450.000,33.183
451.000,32.038
452.000,35.064
453.000,38.964
454.000,40.910
455.000,44.876
456.000,47.626
457.000,51.897
458.000,53.217
459.000,61.268
460.000,69.456
461.000,70.426
462.000,81.789
463.000,84.892
464.000,103.490
465.000,108.924
466.000,125.364
467.000,136.005
468.000,155.461
469.000,173.365
470.000,182.683
471.000,218.839
472.000,231.537
473.000,232.666
474.000,282.547
475.000,317.801
476.000,349.728
477.000,423.404
478.000,439.200
479.000,462.626
480.000,542.226
481.000,588.584
482.000,643.731
483.000,719.909
484.000,790.493
485.000,854.725
486.000,954.062
487.000,1024.004
488.000,1092.950
489.000,1238.460
490.000,1316.290
491.000,1421.099
492.000,1522.963
493.000,1620.754
494.000,1773.964
495.000,1833.045
496.000,1991.263
497.000,2077.752
498.000,2175.537
499.000,2292.568
500.000,2360.730
501.000,2489.695
502.000,2642.559
503.000,2672.005
504.000,2794.333
505.000,2908.274
506.000,3024.474
507.000,3112.317
508.000,3139.818
509.000,3219.751
510.000,3265.691
511.000,3417.585
512.000,3458.052
513.000,3563.819
514.000,3563.718
515.000,3630.880
516.000,3666.192
517.000,3656.761
518.000,3767.690
519.000,3769.721
520.000,3804.350
521.000,3857.547
522.000,3888.538
523.000,3870.225
524.000,3842.287
525.000,3890.668
526.000,3826.677
527.000,3804.426
528.000,3822.268
529.000,3780.441
530.000,3838.899
531.000,3817.466
532.000,3745.501
533.000,3744.445
534.000,3741.985
535.000,3671.314
536.000,3598.690
537.000,3529.438
538.000,3553.919
539.000,3523.563
540.000,3508.187
541.000,3453.290
542.000,3364.198
543.000,3373.192
544.000,3313.889
545.000,3252.681
546.000,3150.922
547.000,3131.986
548.000,3071.192
549.000,2998.251
550.000,2935.986
551.000,2879.490
552.000,2781.396
553.000,2738.725
554.000,2651.254
555.000,2561.988
556.000,2506.157
557.000,2391.588
558.000,2355.046
559.000,2292.150
560.000,2219.616
561.000,2169.762
562.000,2072.657
563.000,2028.323
564.000,1947.685
565.000,1881.986
566.000,1834.439
567.000,1753.664
568.000,1712.217
569.000,1693.117
570.000,1617.532
571.000,1570.676
572.000,1508.023
573.000,1477.112
574.000,1430.579
575.000,1385.588
576.000,1348.411
577.000,1295.914
578.000,1275.501
579.000,1224.839
580.000,1192.170
581.000,1148.996
582.000,1089.757
583.000,1061.598
584.000,1055.614
585.000,1002.586
586.000,975.000
587.000,935.629
588.000,908.236
589.000,889.446
590.000,866.368
591.000,834.745
592.000,813.139
593.000,777.621
594.000,755.712
595.000,725.064
596.000,699.020
597.000,672.888
598.000,652.786
599.000,639.510
600.000,617.102
601.000,591.232
602.000,567.679
603.000,549.583
604.000,529.787
605.000,502.245
606.000,489.411
607.000,469.346
608.000,452.413
609.000,440.225
610.000,418.810
611.000,408.621
612.000,396.721
613.000,390.000
614.000,364.424
615.000,364.331
616.000,336.831
617.000,330.535
618.000,305.233
619.000,300.390
620.000,278.770
621.000,281.290
622.000,301.275
623.000,256.162
624.000,251.844
625.000,245.067
626.000,237.531
627.000,221.966
628.000,215.292
629.000,211.849
630.000,203.942
631.000,196.975
632.000,195.554
633.000,183.183
634.000,200.983
635.000,161.169
636.000,161.462
637.000,160.260
638.000,158.669
639.000,153.441
640.000,139.720
641.000,139.197
642.000,133.122
643.000,123.942
644.000,127.911
645.000,119.919
646.000,115.476
647.000,112.586
648.000,111.164
649.000,107.416
650.000,101.686
651.000,98.073
652.000,96.498
653.000,91.648
654.000,84.743
655.000,81.011
656.000,86.182
657.000,77.236
658.000,72.710
659.000,76.871
660.000,71.946
661.000,70.157
662.000,68.756
663.000,79.388
664.000,59.484
665.000,60.490
666.000,63.413
667.000,57.045
668.000,55.874
669.000,49.329
670.000,50.879
671.000,52.623
672.000,45.528
673.000,44.865
674.000,45.832
675.000,42.953
676.000,38.585
677.000,38.382
678.000,37.375
679.000,36.302
680.000,37.414
681.000,31.625
682.000,31.415
683.000,32.332
684.000,32.993
685.000,26.675
686.000,27.107
687.000,26.799
688.000,24.696
689.000,24.317
690.000,26.665
691.000,27.070
692.000,22.963
693.000,22.571
694.000,22.102
695.000,21.533
696.000,22.069
697.000,18.197
698.000,17.923
699.000,18.316
700.000,19.714
701.000,17.095
702.000,15.237
703.000,15.663
704.000,15.376
705.000,13.301
706.000,14.515
707.000,14.098
708.000,14.559
709.000,13.367
710.000,12.755
711.000,13.414
712.000,12.386
713.000,11.611
714.000,11.704
715.000,13.159
716.000,10.237
717.000,10.160
718.000,10.683
719.000,8.391
720.000,11.943
721.000,9.171
722.000,9.854
723.000,9.714
724.000,8.486
725.000,8.169
726.000,6.966
727.000,7.384
728.000,8.538
729.000,7.136
730.000,8.576
731.000,7.272
732.000,6.675
733.000,6.164
734.000,5.532
735.000,3.659
736.000,7.576
737.000,5.357
738.000,7.469
739.000,4.187
740.000,6.908
741.000,5.471
742.000,3.392
743.000,4.643
744.000,4.675
745.000,7.219
746.000,3.343
747.000,3.866
748.000,2.248
