24/03/2022 11:14:27
Spectrometer: USB2G54090
Integration time (ms): 185.0
Scans averaged: 15

Wavelength,Intensity
350.000,1.608
351.000,2.321
352.000,2.651
353.000,1.534
354.000,1.879
355.000,2.560
356.000,2.353
357.000,3.820
358.000,4.298
359.000,2.617
360.000,3.615
361.000,2.717
362.000,4.533
363.000,4.066
364.000,4.634
365.000,4.546
366.000,7.515
367.000,4.638
368.000,7.354
369.000,7.663
370.000,7.133
371.000,9.245
372.000,7.944
373.000,11.571
374.000,9.842
375.000,10.028
376.000,11.519
377.000,10.801
378.000,7.224
379.000,7.439
380.000,8.110
381.000,9.566
382.000,5.896
383.000,6.866
384.000,5.290
385.000,4.722
386.000,0.532
387.000,9.722
388.000,5.772
389.000,6.845
390.000,5.970
391.000,5.001
392.000,5.159
393.000,4.994
394.000,5.552
395.000,4.924
396.000,4.125
397.000,4.725
398.000,5.922
399.000,6.137
400.000,7.072
401.000,7.138
402.000,6.066
403.000,6.668
404.000,5.558
405.000,5.292
406.000,7.607
407.000,6.232
408.000,6.339
409.000,7.152
410.000,6.546
411.000,8.055
412.000,6.851
413.000,9.229
414.000,9.963
415.000,9.216
416.000,10.015
417.000,9.418
418.000,10.232
419.000,9.013
420.000,11.246
421.000,13.141
422.000,13.936
423.000,13.316
424.000,14.920
425.000,14.791
426.000,15.705
427.000,16.376
428.000,17.332
429.000,19.301
430.000,22.469
431.000,22.442
432.000,23.967
433.000,29.667
434.000,29.242
435.000,33.344
436.000,37.900
437.000,41.414
438.000,46.967
439.000,52.804
440.000,55.406
441.000,60.044
442.000,67.036
443.000,74.754
444.000,82.545
445.000,88.217
446.000,99.294
447.000,105.490
448.000,116.709
449.000,122.694
450.000,142.094
451.000,151.550
452.000,162.275
453.000,175.695
454.000,185.431
455.000,204.318
456.000,219.810
457.000,238.302
458.000,253.425
459.000,277.469
460.000,303.853
461.000,323.053
462.000,357.069
463.000,379.042
464.000,409.490
465.000,440.552
466.000,479.189
467.000,512.489
468.000,561.766
469.000,608.417
470.000,641.756
471.000,720.555
472.000,770.698
473.000,819.722
474.000,888.432
475.000,951.815
476.000,1021.349
477.000,1150.621
478.000,1210.007
479.000,1250.825
480.000,1398.282
481.000,1496.799
482.000,1584.808
483.000,1707.520
484.000,1819.069
485.000,1927.916
486.000,2066.551
487.000,2159.670
488.000,2254.561
489.000,2466.478
490.000,2554.817
491.000,2664.178
492.000,2774.600
493.000,2869.513
494.000,3034.739
495.000,3084.334
496.000,3225.873
497.000,3286.347
